	Code	ROE	PM
0	010960	6.77	0.0608254887762491
0	340930	-19.46	-0.05520005867602277
0	101170	5.73	0.026689441656880537
0	338100	12.16	0.1713747872877396
0	208140	30.34	0.23281366894572608
0	016090	9.25	0.20142091962210257
0	003780	15.7	0.06903442637841765
0	241770	-1.25	-0.09595563914357899
0	369370	-31.02	-0.09821065640183436
0	339950	18.62	0.09822621814069983
0	203690	-108.98	-0.04059411173952111
0	023440	-38.79	-0.07495572927239848
0	005800	1.38	0.019187162044304904
0	049180	-97.63	-0.11123158845752984
0	241820	-60.61	-0.21641808629874168
0	407400	-10.37	-0.027249092972018742
0	307930	-7.65	-0.06357667092206518
0	104620	16.22	0.04710514610874379
0	009190	-36.88	-0.023389245793186866
0	096630	-1.7	0.04083003354784395
0	053980	28.45	0.056570288853282524
0	001560	11.61	0.08846584546472565
0	451220	1.87	0.021252008978973794
0	065530	3.1	0.023546300145499896
0	027580	0.68	0.021308305302026098
0	200230	14.75	0.009675243205379049
0	352700	2.01	-0.009161851568319208
0	101330	5.11	0.0582238589339054
0	126880	3.33	0.01645068950958589
0	038680	15.42	0.06252384526135363
0	361570	-4.72	-0.013439538266336216
0	016880	-14.77	0.02559575116381138
0	376930	-60.02	-0.21201616774719192
0	123840	-58.94	-0.2376040819023533
0	383930	-42.66	-0.11715905746022401
0	050110	-15.3	0.031035901755412196
0	222810	-96.38	-0.1632423385329219
0	017040	8.69	-0.019743823037659283
0	109960	1.74	0.003716181816425078
0	304840	-137.93	-0.19386879725073639
0	128660	21.25	0.046982983781239086
0	103840	-9.56	0.006902781805137974
0	204840	-26.42	-0.0367304753075018
0	024910	7.15	0.05003909661845435
0	078860	-24.75	-0.10246891532261605
0	021820	-1.97	0.0711743772241993
0	158430	13.29	0.11613211537841796
0	234100	2.98	0.05827929162875625
0	033540	-15.31	-0.09562264912090662
0	321370	-130.31	-0.22286647141087476
0	363250	-25.3	-0.11228199564109474
0	352910	1.11	-0.0066298664877486695
0	036010	-2.06	-0.04485120992818749
0	002230	2.97	0.009533037908019319
0	095270	1.04	0.05378214294847103
0	222160	-30.94	-0.0861761161993606
0	048430	13.68	0.057149388501543025
0	006880	8.86	0.039482163227723244
0	086040	-10.17	-0.04822636656614214
0	049550	5.18	0.028548195062905197
0	307180	-173.51	-0.12017654005696368
0	115440	10.03	0.07086319035753731
0	092440	0.69	0.03175328964080679
0	115500	14.69	0.03991020204539786
0	013360	3.33	0.02170431982118019
0	017180	-5.23	0.004771653477180235
0	357250	6.21	0.033046441265458394
0	037440	12.2	0.0513718070495476
0	215100	4.59	0.002539955403463026
0	099220	-8.89	-0.052976461582236824
0	000590	5.97	0.17500265710840635
0	180060	-12.83	0.004083426979925407
0	039240	8.09	0.0827487431084604
0	171120	5.63	0.07706950899015823
0	347000	-2.88	0.0247213788236669
0	396300	9.48	0.01869497834186759
0	010470	8.77	0.0658258582316045
0	013870	4.44	0.05457932166487491
0	080000	5.05	0.041822196833567124
0	024800	14.47	0.009293950939091782
0	317770	-7.2	-0.06100437604724179
0	041650	7.11	0.06558963947008961
0	308080	-22.19	-0.2625111714175747
0	900100	-62.89	-0.13454778544230306
0	065130	6.74	0.07312692396436081
0	043910	6.18	0.06633694355687252
0	130580	13.86	0.1676363277783256
0	256630	-8.81	-0.09186294938002411
0	010170	-32.45	-0.11724646179110901
0	023810	9.49	0.058486809357889497
0	088130	-3.98	0.012618987733483536
0	007370	15.15	0.09232480556497404
0	069460	4.16	0.08975244992133839
0	442900	2.94	-0.0012076011245181672
0	189980	9.32	0.05981843971845239
0	224110	11.12	0.10195866569210071
0	136410	5.37	0.054530037416694
0	204610	5.78	0.08035941807092987
0	378850	23.6	0.08266589075109838
0	032540	5.49	0.05712209112551193
0	038880	-19.82	-0.10288007733354206
0	187420	-12.85	-0.07128548056581463
0	078890	-9.55	-0.04942025853018503
0	033830	5.0	0.12275449101796407
0	068330	11.24	0.08312297856982358
0	155650	12.42	0.14161892480581847
0	004060	-0.42	0.05202361004836028
0	336060	22.76	0.06054908762022853
0	094970	19.94	0.11386382901591956
0	041520	-4.1	-0.17107581246847178
0	065950	-6.3	0.021894829645453372
0	094850	8.93	0.050640924196866596
0	223310	-5.69	0.005673243847367048
0	347740	6.64	0.022354475557616427
0	311390	-11.46	0.003621181449073696
0	355150	-64.48	-0.01634202603410455
0	011300	-158.55	-0.06852115362214238
0	054930	16.98	0.10841232227488151
0	017480	5.43	0.10540546957674868
0	090410	23.52	0.21673553507038937
0	038070	-0.14	0.025550814232907323
0	205500	-40.09	-0.28838775720627596
0	037370	-12.79	-0.07962234678573157
0	064480	6.99	0.04654625151399995
0	052710	-0.6	-0.011718661881155775
0	212560	11.65	0.07572241183162685
0	043220	0.08	-0.06166748889985199
0	075180	1.45	-0.0840076048989698
0	031820	2.55	0.04687712870364588
0	087260	4.47	0.005616057656694326
0	049480	6.6	0.04968842721146062
0	007980	2.96	0.07740227561393913
0	101000	27.62	0.17146560620170648
0	241790	13.08	0.08847691906603765
0	241840	8.13	0.06857947068575496
0	377480	-24.18	-0.037354464849879594
0	106080	-81.98	-0.05593493044189049
0	072990	10.21	0.08764913183929729
0	080530	-25.04	-0.010180936105514
0	201490	6.17	0.2413989604989378
0	008830	3.43	0.03574517660765035
0	071090	0.88	0.01858126977402334
0	160550	-9.94	-0.024761455434133536
0	234920	-28.37	-0.10181439096094178
0	069920	-30.9	-0.2686115376991662
0	082210	27.87	0.032675462350280654
0	263800	4.96	0.011925231367835047
0	066310	3.31	-0.05818212445655125
0	081150	-1.41	-0.01099492488927011
0	389140	-39.65	-0.18077527083019101
0	250000	11.8	0.14916787101693318
0	025550	-1.99	0.027550367203178557
0	054920	0.64	-0.01985961871041407
0	260660	3.45	0.021037277580837944
0	102280	-20.71	-0.013174036398281684
0	084180	-12.31	-0.049172435113014085
0	317830	-1.54	-0.0029657685067414883
0	000910	5.83	-0.0074285358140482975
0	314130	-59.43	-0.3132995962927162
0	368600	-17.95	0.09498202821298675
0	052770	-47.93	-0.10730576680700961
0	044060	-46.08	-0.049430731963951785
0	001260	5.44	0.015081847432311968
0	018500	18.63	0.08521395194429596
0	057680	-29.38	-0.07321238081498323
0	142760	29.3	-0.09132255697890931
0	037330	8.29	0.03616913950752388
0	237820	3.6	0.021262321940811138
0	050960	6.74	0.08193074205303315
0	014440	3.7	0.0938337801608579
0	071670	1.89	0.015751211631663976
0	066130	6.04	0.05991554760908434
0	009180	16.82	0.14561869340941974
0	041460	4.74	0.03981505265861803
0	198080	3.58	0.035493557468130245
0	064520	8.26	-0.06213259786747116
0	225220	-6.05	-0.08334502315759076
0	150900	13.23	0.050710412849484826
0	192250	5.84	0.03092778596453055
0	321260	15.18	0.03562205980998645
0	001620	4.12	0.010241725804174278
0	254120	-20.85	0.00950850648818883
0	004450	-5.9	0.04503546053000863
0	377030	-41.51	-0.19435463395336583
0	094840	19.45	-0.03241807112957047
0	359090	14.21	0.06440158668889837
0	246960	-31.47	-0.05307436581108578
0	066670	2.29	0.03127987227802552
0	271830	13.3	0.12379798461466157
0	246720	-41.95	-0.042290397824206016
0	318000	11.91	0.06148566526059913
0	330730	7.08	0.09397498474007768
0	320000	6.64	0.00696044622028629
0	042110	4.02	0.06436169011539938
0	129260	5.25	0.10590331800620705
0	115310	6.87	0.10501896400138411
0	417970	1.72	0.0034183978857892754
0	039020	-4.35	0.006846525241346701
0	085310	41.19	-0.012229591094393977
0	306040	9.93	0.11819652367138665
0	189690	7.66	0.07971905777592721
0	003010	6.64	0.045685255997331975
0	222040	-2.89	0.05790083577579443
0	111110	12.11	0.15923748924126194
0	058730	9.8	0.10036692362978182
0	046120	-4.01	-0.04281321024502199
0	127120	-20.66	-0.06328140113263407
0	196300	-75.93	-0.09202411856002857
0	097780	6.59	-0.2987780444821375
0	051490	9.22	0.052745995987360676
0	236810	-9.85	-0.03752050436937999
0	002760	1.77	0.007975690096585608
0	017650	7.37	0.19671539433315285
0	009770	6.39	0.1034965034965035
0	006370	-13.83	-0.05366540013953004
0	001840	-2.93	-0.00963561603997204
0	052220	3.63	0.01785980056556035
0	263700	-31.96	-0.08149678684866678
0	239610	-1.33	-0.07150733817432942
0	220180	3.15	-0.015995700355744377
0	063440	8.67	0.056248957050588015
0	353590	-3.78	-0.02953741039615575
0	363260	-2.28	-0.016993043405777956
0	214870	-1464.69	-0.17051465554794945
0	002140	3.18	0.03799260108341126
0	027740	-3.23	0.014955796715209422
0	155660	8.42	0.1337958374628345
0	053270	19.63	0.11113691531443698
0	217500	4.89	0.023929115411131168
0	290090	4.5	0.02748877908037939
0	024740	6.46	0.08346512494866483
0	004780	9.6	0.14177943736466198
0	010640	11.64	0.05102040816326531
0	265740	6.23	0.04953856637805417
0	246250	14.22	0.015516462345890495
0	000850	3.06	0.026884862653419054
0	417840	-6.81	0.041667013891782435
0	192410	-26.98	-0.22407575342176855
0	044960	6.74	0.04696650462748161
0	015710	2.49	0.025793412145330402
0	000890	-4.38	-0.04912315174141573
0	219750	-516.11	-0.18205232423209708
0	277070	6.63	0.05085477909282254
0	010660	0.58	-0.0364741641337386
0	171010	-5.73	-0.030156306166120236
0	032790	-50.71	-0.08874292477663723
0	187660	-10.33	-0.04493120775343191
0	006050	1.61	0.013046224585682711
0	004410	-2.08	0.008650642754290835
0	290740	8.71	0.043355433842605935
0	430690	13.18	0.03705596091451261
0	039420	14.53	0.14484407448126627
0	950110	0.11	0.0012379966016002888
0	013700	3.15	0.03216115924255267
0	004870	2.75	-0.053942929675034126
0	010240	13.77	0.19899033813748065
0	006740	-4.22	-0.025452897834477635
0	073640	-3.64	-0.04873708428972899
0	357430	-9.38	-0.12964299255164316
0	227610	-1.35	0.002601208334105025
0	327260	-1.53	-0.0
0	168330	-13.13	-0.07788783392034164
0	096350	8.27	0.04030830672145334
0	033320	-2.53	-0.06255859981341898
0	060850	8.54	0.03998850537307621
0	003560	43.12	-0.17538377800848695
0	039830	5.41	0.06455975893386014
0	347770	4.81	0.03339466177340682
0	122350	5.45	0.01617941182166937
0	277410	8.52	0.0685028655469741
0	089790	9.6	0.0347238298069355
0	001550	-15.89	-0.05494018191479092
0	023770	-21.71	-0.08862748257664263
0	014970	3.37	0.012215994044702904
0	021050	-7.81	0.0031135145367658583
0	087600	-0.51	-0.07979481333713309
0	101240	4.83	0.0702062603764853
0	163730	9.57	0.053398650948028106
0	033130	4.1	0.04127375691652017
0	054540	9.32	0.06202512017367034
0	038010	26.24	0.2619013167414267
0	053290	1.25	0.015239480117604454
0	000650	-21.08	-0.05695342717248011
0	005750	-2.98	0.017730790893604183
0	002360	-2.8	-0.11420157279520216
0	226360	-2.75	-0.11712360053564527
0	069730	6.84	0.1937409312755573
0	024950	5.49	-0.03748612567086777
0	046390	-2.17	-0.022723000114675408
0	052670	-4.51	-0.04133228845308124
0	019180	28.65	0.12816700368740336
0	072470	6.05	0.06389902873476323
0	012170	-88.87	-0.3378737610713353
0	053350	-0.26	-0.060592892799919675
0	014190	4.86	0.07183447285041754
0	067170	-14.94	-0.019669368354764113
0	314140	5.61	0.05522302739999277
0	100220	-6.53	-0.02465922649618581
0	123570	4.5	0.0453672775391023
0	229500	-1881.72	-0.1335188903553143
0	049080	-19.35	-0.2511597674745845
0	002920	3.3	0.052781025643529364
0	347700	-121.47	-0.16356015947115546
0	100030	10.44	0.05552756446750235
0	025750	-9.72	-0.014162469012011998
0	038870	3.16	-0.03479204792952523
0	170790	13.81	0.13072427055857028
0	033560	-1.73	-0.11493652369259705
0	008250	-2.85	0.03560468811232238
0	242040	-7.95	-0.007090795509257388
0	114450	-36.93	-0.08013937282229965
0	009730	0.29	0.014971297253475097
0	276730	-52.4	-1.1619309179254251
0	014570	-6.08	0.2706766917293233
0	036170	7.15	0.0
0	256150	9.67	0.08501079800616983
0	092300	10.78	0.09133115553426394
0	002630	16.45	-0.0509644296311611
0	214270	-24.56	-0.0380424617276984
0	009810	-57.4	-0.019032873799236124
0	377220	-13.46	-0.19291875427098945
0	052900	3.9	0.07413824993311081
0	450520	15.43	0.0773274732987863
0	219420	2.93	0.02313040260117899
0	019540	29.93	0.07749251217655824
0	004770	5.01	0.022011295854634662
0	019990	-2.07	-0.015168481378835181
0	056730	18.08	0.01585346047573769
0	022220	5.61	0.08937939215919283
0	008870	-8.14	0.025991189427312777
0	069540	-37.53	-0.20325470461123515
0	039290	9.09	-0.028594920970137286
0	049630	1.94	0.03324463551500937
0	303030	-30.88	-0.0895499318927993
0	007680	-18.38	-0.26028087449847204
0	007720	-0.04	-0.025739031955008172
0	118000	-14.18	8.500607459139795
0	099520	-22.96	-0.11445788272478852
0	376290	0.91	0.023654253093841907
0	097870	1.75	0.055893285010156404
0	089530	-46.23	-1.0289440628591282
0	009320	0.86	0.020054085869590284
0	290720	-56.59	-0.12398488679953458
0	081580	-0.15	-0.04900109631786162
0	245620	-94.13	-0.054784820233666
0	068050	9.89	0.05956809072761746
0	129920	3.94	0.03818392550727345
0	062860	-12.69	-0.18476713852413132
0	011390	3.74	0.04608436511106333
0	067920	11.97	0.08168623314684031
0	037230	4.68	0.053100711055568045
0	066900	-4.1	-0.047245305651431174
0	227950	10.34	-0.03488363553577592
0	057030	10.04	0.0646122750400121
0	290380	-23.08	-0.007469130085357219
0	008370	7.52	0.07955724662746454
0	004590	6.53	0.12243890397432733
0	355390	-102.83	-0.02269062965236695
0	090080	8.57	0.04156889159498174
0	122690	10.22	0.07165879785744467
0	303530	2.62	0.008861281075405071
0	104200	-7.1	0.01131213081800563
0	100590	4.22	0.05712576937627404
0	004440	0.76	0.040193100019601864
0	025560	-39.27	-0.26156713389531905
0	094940	7.32	0.02968642850547113
0	021880	8.05	-0.8689551037168638
0	204020	11.72	0.1747833591755516
0	016100	0.54	-0.05245506796468969
0	373200	-87.59	-0.04527676684139093
0	419120	5.84	0.04437097174963616
0	011420	4.95	0.08048853038442022
0	053620	4.15	0.07545680388196234
0	011230	-32.47	-0.0601606023375763
0	134790	3.81	-0.02237926972909305
0	014990	-4.27	-0.02875138883850001
0	307280	18.61	0.11464996807644304
0	042040	4.87	-0.1666587417561535
0	216400	-24.13	-0.04220152790233643
0	196450	-31.0	-0.14101251323348202
0	099390	14.14	0.09297174199969709
0	405000	-215.41	-0.3198905539502795
0	007530	2.2	0.03023118652080647
0	037030	-0.21	0.08281951213708286
0	016250	4.82	0.01790145065240763
0	032680	-18.91	-0.019744082839402193
0	016600	5.38	26.245013447444894
0	091090	-9.66	-0.031378786448582385
0	217480	-19.57	-0.44398688948845483
0	002220	0.0	0.02463192241849284
0	023350	8.74	0.014617719233812249
0	040610	6.06	0.02926683276764936
0	083660	-54.53	-0.09328272223901048
0	004920	-15.1	-0.10911045229571158
0	066910	-58.45	-0.14692587153643136
0	406820	-25.49	-0.06655543544057298
0	073110	-14.57	-0.06915709403820818
0	238490	8.58	0.07529961319777642
0	039010	-1.41	-0.0091885372997186
0	003080	0.95	0.0025888593615096154
0	020760	-54.83	-0.06975343034291659
0	308170	-17.9	0.001902798941130445
0	301300	82.83	-0.09227460923708958
0	007610	-54.71	-0.06293706293706294
0	049120	-35.74	-0.09198679989421518
0	088910	12.8	0.18762273283269776
0	013720	-36.69	0.02194317573269087
0	347860	-124.43	-0.2651113467656416
0	318020	10.91	0.06319820275302362
0	129890	3.17	0.025468392682791864
0	024890	-16.91	-0.053978853396209024
0	070300	-11.61	-0.0013527318690642126
0	069640	-10.17	-0.0191587863195336
0	025530	6.28	0.1332265225185903
0	263920	29.14	0.11069865611831473
0	288980	0.65	-0.005873283209951315
0	013810	-3.71	-0.04895861444732889
0	263770	15.82	0.19361483007209063
0	056700	-17.63	-0.12016629619914393
0	123700	9.59	0.13453867757653035
0	023960	-5.94	0.010368547533631525
0	001290	0.21	0.000531043437213059
0	331920	-22.49	-0.11335652581792598
0	221980	5.43	0.08427135375910431
0	009460	-17.37	-0.052058507696703234
0	239340	-25.73	-0.11053281451844953
0	100660	2.97	0.01062548700148757
0	378800	-51.39	-0.37975890775584203
0	024830	4.24	0.038306340348587695
0	318410	7.9	0.07415506483212529
0	412350	-0.51	-0.11320165508626746
0	102950	3.57	0.02766078801159319
0	418250	-47.17	-0.11272407618169936
0	279600	-40.04	-0.08236969851913269
0	080010	5.23	0.1814903846153846
0	004270	-8.9	-0.03315054016794433
0	071850	-19.6	-0.05033564023761048
0	026940	2.8	0.036585365853658534
0	005670	7.1	0.052135678391959796
0	057540	0.75	0.007640789959879741
0	046970	-11.57	-0.07770012082368788
0	291650	-60.85	-0.20371019719814992
0	098120	14.22	0.13335738571947842
0	046940	1.42	0.01070325999128296
0	096610	-194.16	-0.29397026210422555
0	263020	10.76	0.1165005728418411
0	003310	13.94	0.11402212728210105
0	008420	10.55	-0.038260265229160983
0	038060	4.18	0.035515984843724466
0	148930	9.73	0.06240925737317703
0	083550	-2.8	-0.0834324500003955
0	037760	3.12	0.03591883852550529
0	309930	8.38	0.033203024637434825
0	200780	3.27	0.041855627384462774
0	002880	-141.44	0.11064180460522453
0	012160	-3.5	0.004140755359140772
0	134580	-32.79	-0.06130854227814369
0	050860	7.6	0.14337349397590363
0	240600	6.27	0.04327255942764828
0	405920	-1.85	0.0042531292398382105
0	376180	13.28	0.01844969546010189
0	176590	-20.37	-0.035901897788125504
0	130500	2.82	0.03503700130978747
0	053160	1.25	-0.0
0	075970	0.6	0.027315296566077004
0	018680	9.51	0.01750104349971867
0	145270	11.85	0.18352902720161599
0	010600	-178.39	-0.5877344261004357
0	006980	6.22	0.020594650665947904
0	299170	7.37	0.04950783510998451
0	005360	-5.84	-0.01802286717879558
0	031310	-1.55	0.07344372212783744
0	446070	0.45	-0.06138257053886636
0	388610	15.26	0.014177069830043514
0	043340	-36.42	-0.1345668629100084
0	263810	5.29	0.01712006788677586
0	126640	8.22	0.0698003134980793
0	285800	-5.99	-0.04338160712044009
0	140520	1.69	0.03931920249482409
0	189860	-11.61	-0.05140332547205143
0	133750	-5.0	-0.06556102756656294
0	222110	-30.14	-0.08670221319785218
0	173940	-20.61	-0.0651008875306788
0	417860	-130.18	-0.1118133719153727
0	273060	1.91	0.002103225022152218
0	332370	11.42	0.12429100456283576
0	389030	-24.91	-0.2691794775221011
0	337840	-20.16	-0.06874993807450432
0	045060	8.33	0.150408580485106
0	019770	10.59	0.06947625976065933
0	377330	-4.39	-0.07239950044344694
0	052300	-12.28	-0.007088488292986907
0	162120	17.33	0.023400796452989866
0	082660	-20.25	-0.41459158264277257
0	049800	5.78	0.036458333333333336
0	091590	-7.34	-0.06572363212690635
0	195500	3.16	0.026553439429075766
0	238120	10.76	0.06610233302175098
0	376980	3.61	0.02992834779433688
0	002870	-8.53	-0.06409804026010728
0	060230	-43.66	-5.27551819202886
0	047770	6.02	0.060316847310771284
0	229000	-190.21	-0.19738395761884453
0	085910	-5.68	-0.007014006971922931
0	138070	5.23	0.05936209199135629
0	033200	0.08	-0.047436964629382
0	049830	0.29	0.008390458370740794
0	048770	-16.55	-0.04834577043773283
0	088290	-4.84	0.014892391303538456
0	139670	20.02	0.04486738911821766
0	419540	4.68	0.00633234823102686
0	080520	2.39	-0.07714998621168269
0	440320	4.8	0.024265615156676548
0	448740	3.12	-0.0
0	335810	-13.73	-0.06750872075545071
0	276040	-21.75	-0.14178047455086967
0	096690	-7.63	-1.2608087715354128
0	298060	-106.53	-0.31901253351165315
0	332290	-23.28	-0.022416164276567518
0	014130	-17.84	0.02272371101708196
0	036690	-18.07	-0.06674597966281287
0	051630	-6.45	-0.03802969938428105
0	131100	-25.5	0.1479512240541774
0	032980	-30.91	-0.245871226062946
0	034940	-22.41	-0.10355668479720861
0	056360	0.61	-0.034780738213142245
0	177830	0.19	0.01780974592249796
0	221800	1.8	-0.025475123297147226
0	246690	13.55	0.32709332292734344
0	002820	-82.02	-0.0703264750582266
0	032960	3.53	0.009123858662305463
0	060540	1.62	0.04915799158854468
0	215380	-19.55	-0.041173981849776824
0	036180	-52.02	-0.35619397146064863
0	065170	-0.46	-0.49969514921668745
0	290120	-8.75	0.10059140424167849
0	153460	-4.49	-0.04702510244754462
0	090150	-61.26	0.05388821353204612
0	058110	-27.49	-0.24999085015503478
0	137080	-13.18	-0.12741768148833027
0	006570	-10.58	-0.03645582428292696
0	222980	-9.52	-0.04880018925178156
0	114630	8.1	0.17924581184013097
0	424980	-26.32	-0.20490303695572631
0	088800	-172.22	-0.25445907465675677
0	052600	6.81	0.06349269872445093
0	024120	1.02	0.025906316283738927
0	348030	-6.4	-0.03025027870590114
0	274400	-1.14	-0.003233713402448568
0	111870	17.31	-0.14656459183902004
0	434480	-5.57	0.0
0	435620	3.14	-0.002133087601641624
0	372800	-32.8	-0.08916559946589807
0	208640	-40.9	-0.2979474215909461
0	352770	-92.29	-0.507034740672246
0	143210	-13.54	-0.029533519893968564
0	153490	6.89	0.08809790284704229
0	033250	10.27	0.05433498700685093
0	109080	4.46	0.017338219243516157
0	262840	7.09	0.0700306675965183
0	079170	2.52	0.024858616617985208
0	228340	4.12	0.11138613861386139
0	403360	10.51	0.0
0	189330	-36.35	-0.15946221022943144
0	012280	11.57	0.0590188140991803
0	066360	18.33	0.10885508091975701
0	318010	5.23	0.03463511580792144
0	007770	-13.25	-0.11214239698408532
0	128540	2.33	0.036761070320619024
0	023150	6.85	0.0491866480267488
0	017000	8.45	0.02293099545670406
0	367000	-7.23	-0.09105498122345114
0	024940	4.61	0.046822742474916385
0	438700	-29.99	-0.23292821688296697
0	127710	-13.07	-0.06962018587895871
0	115530	3.42	0.01722086362045547
0	900310	2.16	0.42704594340067925
0	045340	18.58	0.07095805196494673
0	038620	1.81	0.01793768856995109
0	012200	-1.02	-0.027972344961843573
0	028080	-27.64	0.01870982323117569
0	208860	-71.17	-0.07120137124347499
0	010770	8.0	0.03597988981158746
0	018700	-31.01	-0.17491401595215827
0	048470	-3.06	-0.03970223325062035
0	007120	-14.58	0.06098803513856139
0	290660	-28.03	-0.030294306154863886
0	093510	-94.65	-0.05226767020593462
0	098660	6.72	0.049601595848677106
0	038950	2.32	-0.015332535311376412
0	080720	-46.0	-0.05132705103389461
0	434190	-2.67	-0.009581910120245785
0	045520	3.28	0.008686001061622352
0	090370	-9.7	-0.22815009468228933
0	021650	9.93	0.08871963340377895
0	199730	7.72	0.02554288453830254
0	258610	-129.12	-0.04849907060349201
0	290520	-5.6	-0.06816030431122104
0	331520	3.37	0.003980728180275396
0	025880	10.51	0.09258764886936593
0	373170	17.69	0.03870694712286961
0	051390	6.82	0.12358794827369024
0	032580	2.14	0.022231608901536203
0	138360	-4.91	-0.08548642668817852
0	036000	7.08	-0.049821222999572715
0	047080	-64.3	-0.14719249562838288
0	286750	-63.32	-0.05112143246016291
0	072130	2.65	-0.04311919462926476
0	143540	-36.84	-0.18399050542689116
0	247660	-14.3	-0.06519701723646143
0	252500	7.25	0.04997880648710914
0	340810	-77.96	-0.17557865708843287
0	038340	-4.46	-0.18097732345308967
0	417180	9.06	0.029500010641075266
0	169330	12.53	0.049917167215022595
0	065060	-7.49	0.08782955427590736
0	340440	12.24	0.08201536548335661
0	076080	-7.17	0.010378804571365231
0	021040	-7.19	0.012752250772261305
0	010280	9.0	0.05872882794290786
0	131220	10.17	0.12220722008140578
0	001810	-2.86	-0.051006916356189425
0	046310	24.22	0.2369168554843204
0	200580	7.97	0.048379336217914605
0	354390	10.67	0.04554096979495178
0	222420	-14.26	-0.011663197395586815
0	197140	-7.6	-0.022330550202426438
0	032800	-49.41	-0.036277395488718084
0	078590	21.0	0.21319726610039105
0	051380	1.75	0.0413999713963834
0	032750	0.13	0.032046878849051524
0	192390	9.9	0.16746378823111824
0	198940	-40.49	-0.07835659848290563
0	303360	2.34	0.005946739514225715
0	067010	4.75	0.023802439750074383
0	131090	13.36	0.11820951980666176
0	005030	-24.58	0.0018417178166188492
0	037400	3.77	0.06879888017646409
0	187220	-15.98	-0.14407317413873996
0	267790	19.47	0.13717548415885403
0	036480	-1.78	-0.011111111111111112
0	006200	-2.1	-0.1879515822114222
0	117670	-54.02	-0.07069687678872567
0	147760	-11.45	-0.09574806335992599
0	065500	-14.37	0.02549485578822076
0	187270	6.7	0.07409333946241502
0	025440	1.05	0.041116514245300946
0	221840	-15.12	-0.04505257680766031
0	085810	-72.38	-0.12081698053128327
0	312610	-4.69	-0.13679032512057568
0	356890	6.74	0.03191162933415158
0	089150	3.36	0.046203442156440656
0	072950	5.82	0.08276505060076242
0	290270	17.44	0.11581215367237875
0	238200	2.08	-0.005652048585009637
0	002420	-5.81	-0.013737650710614325
0	079000	3.39	-0.0026609898882384245
0	035620	-16.78	-0.09057171128455595
0	002290	5.99	0.07319607102380053
0	000040	-59.28	-0.20113204305142612
0	353190	14.28	0.10647984580535218
0	354200	-61.4	-0.2688946123753729
0	054300	0.55	0.03462684210471642
0	065440	8.57	0.07082554252365572
0	005820	6.29	0.10584391219023015
0	311060	-34.6	-0.03701173945081308
0	169670	-0.16	0.007439507504603194
0	115610	-54.91	-0.05203382107876518
0	343090	-2370.65	-0.08949462385906784
0	203450	7.99	0.031389893474472755
0	000760	-1.53	-0.02221783351436753
0	093240	2.9	0.03295352419487291
0	190650	6.41	0.03784975811609009
0	013000	5.42	0.08603074057591487
0	317120	-43.04	-0.06026504567086045
0	065370	-10.87	-0.057973146838384455
0	210120	-1.4	-0.012495033224293343
0	099410	14.67	0.08793491574800542
0	060240	-37.49	-0.3054768646595768
0	289010	-42.03	-0.21783957406754229
0	439250	2.63	-0.002679499683819037
0	093380	7.83	0.10741008768691034
0	011090	-47.3	-0.06317960952113104
0	104040	-4.06	-0.03776236393606635
0	015260	-31.64	-0.023832659458266965
0	322780	6.32	0.015375725154245882
0	429270	-27.13	-0.12428993619783274
0	009310	-34.86	-0.047050161020553025
0	184230	-1.74	0.021222549448540212
0	361670	-11.4	-0.0990708849351114
0	900270	-0.26	0.026831591515850767
0	083470	-2.95	-0.040224091507951684
0	115480	-14.59	0.1158081696755126
0	179530	-19.36	-0.1008272031794178
0	217880	-406.8	-0.09818781146381661
0	038530	-19.49	-0.01586046428760055
0	020180	20.86	0.10270985359235592
0	297570	13.61	0.0882019475072058
0	089140	7.86	0.011682637731109533
0	052460	12.86	0.07885596386108486
0	043710	-11.56	-0.37809062620579403
0	196490	-81.92	-0.9139448618502513
0	131760	-23.23	-0.08050935894461278
0	052860	-0.68	0.02912950591322728
0	051780	-18.75	-0.2940537136608986
0	900300	-25.93	0.7198956122216706
0	075130	2.29	0.032946248702107876
0	101390	-14.38	0.007169689706584034
0	031510	8.86	0.12532914725541827
0	058450	-39.27	-0.15666956462555334
0	053950	-24.26	-0.0721602183451889
0	008470	1.86	0.03216804587163342
0	076610	-3.44	0.042631635058453354
0	003680	2.36	0.04446093585329867
0	119500	3.92	0.04765800614788279
0	351320	-27.57	-0.1642772351789842
0	328380	3.54	-0.002282334239998218
0	095910	-8.47	0.012726556569225786
0	357880	-68.27	-0.1876360537739536
0	348080	-231.23	-0.4249069799568413
0	317240	-7.17	0.01691729116612044
0	148780	6.05	0.009071438485214916
0	368970	-1.07	0.03568522774312346
0	137940	-17.89	-0.23062508718148145
0	016920	2.75	0.0423148161046331
0	001140	-86.44	-0.4714610226418182
0	060380	5.46	0.06839095461234297
0	071950	-49.95	-0.039832136753816284
0	009140	8.6	0.006705412776828776
0	333050	5.45	0.01830433647512451
0	040160	3.63	0.020654021999011913
0	146060	6.62	0.06781224146582941
0	237750	5.19	0.052013249893806277
0	302920	-18.6	-0.0109540223169948
0	069410	-2.57	-0.08819909843984064
0	002410	-13.7	-0.07499337750789392
0	059100	-7.57	-0.043169458471520566
0	278990	13.57	0.016265233916428413
0	299910	-286.64	-0.052789709928085335
0	005320	-7.74	-0.05633442065024568
0	012620	5.28	0.09786164991820519
