	Code	Name	ROE	PM	EY
0	084850	아이티엠반도체	1.5	0.6101865859808371	0.011452903040879375
0	195870	해성디에스	13.76	16.705882352941178	0.15477565526432696
0	432320	KB스타리츠	11.49	11.418842224744608	0.05462196602724427
0	194480	데브시스터즈	36.28	12.67476383265857	0.11637707086483305
0	241590	화승엔터프라이즈	8.42	9.890859481582538	0.05970786422660206
0	126560	현대퓨처넷	-0.25	-0.42500000000000004	0.00545004272833499
0	091700	파트론	9.75	10.829986613119143	0.1002039503950088
0	003300	한일홀딩스	7.12	23.881439661256177	0.14839958327811065
0	005610	SPC삼립	15.51	15.833663366336634	0.08130724160215008
0	397030	에이프릴바이오	-22.27	-3.329979879275654	-0.031214249202266287
0	348210	넥스틴	26.82	8.921968787515006	0.0923224763448925
0	376300	디어유	16.86	6.036085292509568	0.06450623118915974
0	199800	툴젠	-84.21	-9.834558823529411	-0.03488417637439575
0	338220	뷰노	-1185.92	-1.9548387096774194	-0.016734887717949298
0	200130	콜마비앤에이치	7.61	7.243502051983584	0.05628104147736189
0	018250	애경산업	13.12	12.310536044362292	0.13489463327638432
0	001200	유진투자증권	3.09	7.2457142857142856	0.0035650206119258853
0	251970	펌텍코리아	13.19	7.879941434846266	0.09246492010706464
0	183190	아세아시멘트	12.32	32.10237659963437	0.13411713183146767
0	030520	한글과컴퓨터	13.36	11.267281105990785	0.08741130421669463
0	420770	기가비스	20.87	8.308623298033282	0.0814632095852871
0	215000	골프존	16.86	17.66015037593985	0.16903742576992128
0	099190	아이센스	2.42	1.6832339297548042	0.015557160959664522
0	003520	영진약품	-4.32	-0.9210526315789472	0.006701311148275286
0	357120	코람코라이프인프라리츠	2.61	2.8480340063761953	0.019922481624001013
0	093050	LF	5.51	19.887244538407327	0.04378953073185886
0	082270	젬백스	-22.43	-6.563706563706563	-0.018745350441241822
0	058650	세아홀딩스	3.89	19.807729468599035	0.06528807387176486
0	034310	NICE	0.51	0.9355131698455948	0.03788162766950317
0	082920	비츠로셀	16.75	10.19036954087346	0.10783442964213474
0	002960	한국쉘석유	31.27	9.157006369426751	0.09128182995252482
0	079370	제우스	13.93	11.172886519421173	0.08219699714837457
0	075580	세진중공업	12.13	5.510489510489511	0.06027153631390954
0	080220	제주반도체	11.21	4.125636672325976	0.04154621570692497
0	077970	STX엔진	12.29	6.56980056980057	0.05501905419679649
0	033240	자화전자	11.33	11.295279912184412	0.10923212161454827
0	453340	현대그린푸드	11.82	19.552742616033754	0.15784031209137875
0	014620	성광벤드	10.57	13.965763195435093	0.13210130676910073
0	372320	큐로셀	-514.27	-8.528169014084506	-0.07305456400754316
0	007460	에이프로젠	-30.65	-15.181753385602281	-0.21377062206897546
0	900140	엘브이엠씨홀딩스	-10.26	-10.84598698481562	0.012896247216458316
0	314930	바이오다인	-2.27	-0.24849397590361444	-0.005346696067724002
0	206640	바디텍메드	17.02	8.748510131108462	0.09162878888145981
0	032190	다우데이타	5.49	16.147859922178988	0.013743328857714754
0	091120	이엠텍	-4.67	-3.0065359477124183	-0.02672023647043246
0	290690	소룩스	-12.66	-2.8803716608594656	0.001490953875910533
0	017810	풀무원	10.94	9.31840311587147	0.03952834717445969
0	005090	SGC에너지	10.79	20.538745387453876	0.07384450672039922
0	107640	한중엔시에스	-83.21	-5.191011235955056	-0.030076897390414706
0	068240	다원시스	1.83	1.0629921259842519	0.02430386918604856
0	290650	엘앤씨바이오	39.5	12.504398826979472	0.016015666233515694
0	013890	지누스	0.96	1.582346609257266	0.01240300385869853
0	034950	한국기업평가	18.64	5.294811320754717	0.06536994320416098
0	006730	서부T&D	5.09	11.295336787564766	0.027422052333870118
0	249420	일동제약	-43.75	-20.66862601028655	-0.06815560057646741
0	029530	신도리코	5.65	14.43121693121693	0.06049389800680975
0	115390	락앤락	-7.27	-9.085714285714285	-0.046342816039885576
0	228760	지노믹트리	-5.43	-1.7416452442159385	-0.025694653607940484
0	448730	삼성FN리츠	0.46	0.44943820224719105	0.008983925090909601
0	005810	풍산홀딩스	8.45	21.39579349904398	0.13680938124930575
0	004700	조광피혁	2.23	2.4156305506216698	0.015368151384585058
0	020000	한섬	5.14	19.498117942283564	0.12350343891789226
0	215600	신라젠	-29.9	-6.962962962962963	-0.0818008789946096
0	049070	인탑스	5.03	8.811188811188812	0.04067390675971425
0	372170	윤성에프앤씨	16.4	6.753846153846153	0.04845098542905176
0	104700	한국철강	8.26	18.894117647058824	0.19888614571969915
0	099320	쎄트렉아이	3.53	2.1732522796352587	0.005204127747597306
0	123890	한국자산신탁	5.3	15.559380378657487	0.1007748939612753
0	206650	유바이오로직스	-11.77	-3.87589013224822	0.01988879580186265
0	029960	코엔텍	19.79	9.67966573816156	0.09153805215540181
0	138580	비즈니스온	23.42	4.233438485804417	0.04396634322808398
0	036530	SNT홀딩스	8.5	24.461187214611872	0.16307453253182047
0	378340	필에너지	-8.42	-2.003599280143971	0.03296319542889674
0	004690	삼천리	8.23	33.92677345537757	0.05643948668206004
0	093230	이아이디	-49.27	-30.387931034482758	-0.012623432286796889
0	304360	에스바이오메딕스	-477.19	-2.2301458670988654	-0.016495006343017232
0	003350	한국화장품제조	14.58	2.057618437900128	0.023180987880979536
0	108670	LX하우시스	9.3	20.589580686149937	0.0609388897733316
0	060980	HL홀딩스	7.75	23.16184971098266	0.08618245560938156
0	001820	삼화콘덴서	11.13	8.192878338278932	0.07504708897262996
0	230360	에코마케팅	17.74	11.626235399820306	0.1208067602152274
0	256840	한국비엔씨	13.06	7.339805825242718	0.01644525866747358
0	286940	롯데이노베이트	8.81	10.688311688311689	0.05946628235935319
0	166480	코아스템켐온	-15.31	-0.8560677328316088	-0.01275483848420479
0	200670	휴메딕스	14.72	7.106109324758843	0.10203718749401591
0	001340	백광산업	3.65	2.2222222222222223	0.032871197721702855
0	200880	서연이화	19.68	45.42412451361867	0.10933635043529005
0	176750	듀켐바이오	20.31	1.1553473848555815	0.014730804962057753
0	451800	한화리츠	0.94	0.9183673469387756	0.018949332400443122
0	089980	상아프론테크	2.94	1.6481481481481481	0.01805045832802061
0	002310	아세아제지	9.8	23.476005188067443	0.17559440962724013
0	023160	태광	9.12	14.565050038491147	0.12288228965481483
0	114840	아이패밀리에스씨	40.64	10.215322984476716	0.11718187910528803
0	179900	유티아이	-91.71	-7.800947867298579	-0.046999241570614456
0	043150	바텍	13.52	16.813852813852815	0.12473081638133937
0	033270	유나이티드제약	13.47	14.21531100478469	0.13044906497667927
0	108860	셀바스AI	-2.74	-0.7977883096366508	0.011662839264171559
0	334970	프레스티지바이오로직스	-16.54	-5.306859205776173	-0.043001269101708546
0	003920	남양유업	-9.48	-15.680042462845012	-0.16199767296160386
0	035890	서희건설	17.85	41.72320217096336	0.24830338929382287
0	253590	네오셈	10.02	2.681347150259067	0.02929439306454391
0	094170	동운아나텍	64.09	7.971751412429379	0.07137411667421639
0	088260	이리츠코크렙	4.19	2.9489603024574667	0.0228057933253586
0	319400	현대무벡스	2.67	1.267605633802817	0.00999417022987274
0	102710	이엔에프테크놀로지	-4.73	-5.275862068965517	0.04004659023550638
0	026890	스틱인베스트먼트	11.38	8.337531486146096	0.09672046896161254
0	243070	휴온스	16.61	15.292196007259529	0.10547152363032984
0	033500	동성화인텍	18.11	8.718181818181819	0.07314026655999561
0	104830	원익머트리얼즈	10.84	15.54110898661568	0.16523530113249343
0	027410	BGF	3.45	17.325581395348838	0.12374671233542257
0	119610	인터로조	7.52	4.19277108433735	0.044258660186360405
0	032820	우리기술	5.06	1.6019417475728155	0.02050389766853546
0	101730	위메이드맥스	8.0	1.9551934826883912	0.010603953767877778
0	388720	유일로보틱스	-17.54	-2.6326889279437613	-0.02328009176347028
0	094480	갤럭시아머니트리	-0.04	-0.012048192771084336	0.016615225687138913
0	161580	필옵틱스	-6.15	-2.407017543859649	0.019101984195426278
0	101160	월덱스	25.3	16.561706449974604	0.16572822632255793
0	093320	케이아이엔엑스	9.3	4.984984984984985	0.05774958967396811
0	095610	테스	12.6	12.228327228327228	0.07728340856365741
0	122640	예스티	-36.27	-9.616384915474642	-0.0009624715036249564
0	041830	인바디	14.36	11.859574468085105	0.12108387038367745
0	011930	신성이엔지	9.86	8.130601792573623	0.04893361243544256
0	003000	부광약품	-12.8	-9.413020277481325	-0.07632342452093134
0	003160	디아이	2.95	1.4045936395759717	0.015835630614957758
0	097520	엠씨넥스	12.44	13.233802816901408	0.07539993225204109
0	323990	박셀바이오	-19.24	-3.749098774333093	-0.03722732080054537
0	038500	삼표시멘트	4.85	10.592216582064298	0.07847011768053302
0	013030	하이록코리아	12.13	14.767676767676768	0.14927261954752277
0	306200	세아제강	20.68	59.44464285714286	0.2753725069229052
0	025860	남해화학	2.34	3.7715179968701094	0.019073842594505862
0	031330	에스에이엠티	8.92	10.394944707740915	0.09535111197887555
0	003220	대원제약	10.92	9.609929078014185	0.08262902340116304
0	439090	마녀공장	21.02	6.479459178367135	0.08298395637294097
0	007160	사조산업	3.69	6.127388535031847	-0.029458893134475535
0	005390	신성통상	21.69	26.620689655172413	0.16255578760084016
0	095500	미래나노텍	-0.54	-0.3880597014925373	0.021124029663071725
0	089010	켐트로닉스	-5.73	-2.773399014778325	0.09008855541199627
0	267980	매일유업	10.62	17.70959595959596	0.09764378249833924
0	025770	한국정보통신	11.67	9.710144927536232	0.07724993352610762
0	059090	미코	-25.04	-8.831168831168831	0.027767795116521304
0	039440	에스티아이	13.64	11.288659793814434	0.0784309782253483
0	005160	동국산업	1.04	1.3120567375886525	0.02496641873195387
0	051360	토비스	22.8	15.943945002644103	0.09650817809496941
0	243840	신흥에스이씨	6.45	6.229299363057325	0.045371274042918686
0	045100	한양이엔지	15.39	25.34198113207547	0.14407123992686394
0	072710	농심홀딩스	6.11	22.00303951367781	0.1136122914920236
0	005690	파미셀	4.56	1.183431952662722	0.004539325028207541
0	084010	대한제강	6.81	17.299382716049383	0.10162148645462676
0	084110	휴온스글로벌	7.95	12.750524109014675	0.1623906525091457
0	001940	KISCO홀딩스	8.37	30.285252960172226	0.3074229906437985
0	060250	NHN KCP	16.35	13.038821954484606	0.0807384070861092
0	445680	큐리옥스바이오시스템즈	-20.76	-3.756698821007503	-0.03529807056084305
0	011500	한농화성	7.87	4.178082191780822	-0.006597207962632095
0	252990	샘씨엔에스	-1.22	-0.5118110236220472	-0.009080026721579329
0	009290	광동제약	6.96	12.47787610619469	0.057374250395538215
0	218410	RFHIC	11.04	11.364452423698385	0.019769427371347306
0	084690	대상홀딩스	2.85	6.977886977886978	0.040439344614150816
0	360070	탑머티리얼	13.95	6.03840877914952	0.041228883641335
0	297890	HB솔루션	40.57	26.948941469489412	0.021836119314418426
0	003800	에이스침대	8.11	17.56439393939394	0.16494200986179594
0	099430	바이오플러스	18.44	8.356435643564357	0.08705494580098752
0	136480	하림	4.29	4.472727272727273	0.05229248845585071
0	007690	국도화학	2.93	8.371517027863778	0.04129458851843571
0	060280	큐렉소	-5.33	-1.6879432624113475	0.003997967578663646
0	226950	올릭스	-33.0	-6.67643610785463	-0.05734067798105363
0	024850	HLB이노베이션	-1.32	-0.3426791277258567	-0.004180456949027271
0	126720	수산인더스트리	10.21	16.85925925925926	0.12849012584097683
0	058820	CMG제약	3.44	2.2115384615384617	0.01105398412117289
0	001500	현대차증권	4.28	15.192519251925193	0.006268042752131565
0	001270	부국증권	7.89	15.472924187725631	0.056039946506586516
0	002320	한진	2.01	9.932291666666666	0.045265323473979345
0	216080	제테마	21.74	4.878504672897196	0.005791459134740413
0	036620	감성코퍼레이션	37.53	8.462757527733757	0.1160679097479724
0	010690	화신	16.91	28.473748473748472	0.09726311618189526
0	122900	아이마켓코리아	4.31	5.298245614035087	0.041179193193232475
0	034120	SBS	2.11	6.5622961513372475	0.006782541136824162
0	094360	칩스앤미디어	11.87	3.148967551622419	0.02503040479027596
0	114190	강원에너지	12.32	1.5627906976744186	0.017392520837941405
0	041960	코미팜	-6.8	-1.4088050314465408	-0.018967282641714954
0	009680	모토닉	6.26	9.8	0.05116122517670818
0	298690	에어부산	66.45	37.20833333333333	0.11973302083864064
0	001630	종근당홀딩스	8.61	16.815412186379927	0.018898169990150718
0	018310	삼목에스폼	23.35	42.96825396825397	0.2848747790556206
0	272550	삼양패키징	8.98	12.561183836084233	0.10003994558765501
0	001390	KG케미칼	11.06	34.27160493827161	0.10086601081957747
0	445090	에이직랜드	3.22	1.1550387596899225	0.013372388459745041
0	006220	제주은행	0.96	1.8618266978922715	0.0003857176664236655
0	337930	브랜드엑스코퍼레이션	22.99	8.376068376068375	0.10342350982252393
0	015360	예스코홀딩스	4.99	8.647639956092206	0.05162523900573614
0	032500	케이엠더블유	-31.45	-23.9067055393586	-0.17749706339715382
0	035150	백산	26.17	21.65615141955836	0.18706081899685
0	151860	KG에코솔루션	7.53	33.64963503649635	0.09732711713183458
0	217270	넵튠	-4.17	-5.8175559380378665	0.0075460975665138765
0	001250	GS글로벌	6.78	10.259541984732824	0.07521392832171622
0	048870	시너지이노베이션	1.45	0.8588957055214724	0.05145301955132418
0	200710	에이디테크놀로지	-10.23	-5.9551122194513715	-0.043153547140972096
0	118990	모트렉스	16.88	12.09796672828096	0.09137645995364808
0	034830	한국토지신탁	-0.84	-3.1161473087818696	0.0348920752493544
0	060150	인선이엔티	0.5	0.6457242582897033	0.057989032071351136
0	334890	이지스밸류리츠	7.13	11.083172147001934	0.09339731967508207
0	394280	오픈엣지테크놀로지	-10.35	-0.7502061005770816	-0.0070345798843374375
0	900290	GRT	7.93	20.611464968152866	0.09375221034684297
0	100840	SNT에너지	12.78	14.031372549019608	0.06716176077988238
0	017390	서울가스	1.91	7.64516129032258	-0.0034118775988911396
0	000480	CR홀딩스	0.06	0.1967799642218247	0.0381112638033629
0	006390	한일현대시멘트	9.29	13.387453874538746	0.07835527063257516
0	035600	KG이니시스	12.13	23.23717948717949	0.08743042620480046
0	053610	프로텍	12.82	14.957805907172997	0.1174053419430584
0	023410	유진기업	7.0	25.26002971768202	0.0586212267330033
0	009160	SIMPAC	-1.09	-2.490566037735849	0.02490450013644108
0	322000	HD현대에너지솔루션	-0.11	-0.1561822125813449	0.004930966469428008
0	044490	태웅	6.87	13.232558139534884	0.08248235556243257
0	024720	콜마홀딩스	-0.61	-1.3297872340425532	0.026110360153457836
0	100120	뷰웍스	10.71	9.281553398058252	0.08377560885289641
0	051370	인터플렉스	17.94	16.893115942028984	0.11641642130849292
0	092040	아미코젠	-15.14	-11.282051282051283	0.00440502058235379
0	004430	송원산업	5.02	13.570093457943925	0.09300476947535771
0	012030	DB	5.96	7.92156862745098	0.057803752666491015
0	083450	GST	16.97	13.91430646332607	0.14244066072893555
0	121800	비덴트	-2.88	-7.048192771084337	-0.03330970923517408
0	033790	피노	-8.62	-1.0205908683974934	-0.01135154217997935
0	000680	LS네트웍스	1.92	4.204018547140649	0.019141039104804622
0	039840	디오	-19.51	-16.128428927680797	-0.09004389590450676
0	110990	디아이티	7.23	5.174721189591078	0.06762468300929839
0	050890	쏠리드	14.45	16.626506024096386	0.08366536496079836
0	126700	하이비젼시스템	21.12	21.75500588928151	0.1826310262558752
0	078020	LS증권	3.09	8.649835345773875	0.0049254389755390765
0	095700	제넥신	-23.49	-26.611842105263158	-0.13235379531575503
0	265520	AP시스템	17.26	24.03764420157863	0.1466826082385657
0	150840	인트로메딕	-60.18	-2.9572649572649574	-0.020277279118648062
0	004360	세방	6.78	23.38473400154202	0.05456919776415356
0	016610	DB금융투자	0.65	2.457627118644068	0.0023467631426503446
0	100790	미래에셋벤처투자	7.66	9.702760084925691	0.03295704549158104
0	298830	슈어소프트테크	7.32	2.0253164556962027	0.03754316729698924
0	226320	잇츠한불	0.92	1.3632365875109937	0.029974163381319502
0	007570	일양약품	-1.1	-0.9954058192955589	0.06249005324656488
0	005500	삼진제약	6.99	7.593523171412618	0.052624958605977684
0	174900	앱클론	-40.0	-5.346260387811634	-0.04913412848019168
0	000430	대원강업	6.17	12.33458177278402	0.09465790441470395
0	268600	셀리버리	-175.42	-13.263473053892216	-0.06929658031275668
0	001790	대한제당	5.97	12.304900181488202	0.056880131876585756
0	001230	동국홀딩스	9.45	55.77319587628866	0.09694048725095489
0	096040	이트론	-35.53	-13.653136531365314	-0.0866074839236801
0	357550	석경에이티	10.5	1.4161073825503356	0.014266003908885069
0	117580	대성에너지	4.72	6.135593220338983	0.029164730690875298
0	016580	환인제약	7.02	10.65034429992349	0.09814541515510611
0	005720	넥센	3.63	16.09271523178808	0.07261724293739152
0	001510	SK증권	0.4	0.9746588693957114	0.002256271572507456
0	950130	엑세스바이오	-0.53	-1.3572542901716067	0.06453423639834906
0	255220	SG	-47.71	-22.5	-0.04994269538137352
0	052020	에스티큐브	-56.63	-10.212765957446807	-0.11475865614612273
0	007810	코리아써키트	1.84	2.833333333333333	-0.0005175754385610781
0	377190	디앤디플랫폼리츠	1.12	1.4438502673796791	0.014388370907536219
0	009470	삼화전기	25.99	8.722527472527473	0.09685242531386642
0	041020	폴라리스오피스	33.22	8.863636363636363	0.022441502242847168
0	054950	제이브이엠	15.14	12.070528967254408	0.10331271760826377
0	003580	HLB글로벌	-40.28	-10.695825049701789	-0.05156464727782632
0	102460	이연제약	1.44	1.5019455252918288	0.003744204673204256
0	126600	BGF에코머티리얼즈	-3.87	-6.157894736842105	0.0551237174922298
0	011760	현대코퍼레이션	17.7	47.448467966573816	0.06932192776931473
0	084680	이월드	-3.92	-4.0119760479041915	0.02807231798673011
0	013120	동원개발	4.17	18.07321772639692	0.05128671881181118
0	027360	아주IB투자	6.61	7.036466358500257	0.06531721666069494
0	070960	모나용평	9.32	16.012269938650306	0.09317898554498683
0	060720	KH바텍	11.72	12.858585858585858	0.10428988453888369
0	001130	대한제분	8.5	34.66666666666667	0.08671150183057615
0	000540	흥국화재	15.99	133.11385459533608	0.03854709865646456
0	092230	KPX홀딩스	9.54	35.888086642599276	0.09637986044078313
0	037710	광주신세계	6.0	20.595238095238095	0.16088581561489151
0	208340	파멥신	-68.87	-18.867924528301888	-0.1457200778723279
0	002810	삼영무역	10.38	21.44778481012658	0.049967625626745095
0	114810	한솔아이원스	22.58	14.6875	0.08889165594432685
0	102940	코오롱생명과학	-20.12	-14.364994663820704	-0.06342758233426557
0	123860	아나패스	5.85	1.1666666666666667	0.01580269249786488
0	108490	로보티즈	-1.51	-0.5908835115362971	-0.022041869820966366
0	348340	뉴로메카	-55.35	-7.708428246013667	-0.04973495971132216
0	029460	케이씨	6.44	20.574780058651026	0.15745951405243164
0	053210	스카이라이프	0.97	2.936918304033092	0.012829619051704374
0	371950	풍원정밀	-31.78	-9.522935779816514	-0.08297466052376333
0	950140	잉글우드랩	25.1	14.337979094076655	0.1352273832725614
0	213500	한솔제지	6.81	21.60751565762004	0.06606708289469317
0	086980	쇼박스	-25.24	-13.296703296703297	-0.12645087861466314
0	083650	비에이치아이	16.02	5.523809523809524	0.0405888493706073
0	002150	도화엔지니어링	7.7	9.124629080118694	0.040475144934286104
0	108230	톱텍	16.55	25.302013422818792	0.1164523392304573
0	416180	신성에스티	13.64	4.886227544910179	0.03215286390152037
0	097230	HJ중공업	-31.41	-50.51660516605166	-0.046121774694333664
0	126340	비나텍	3.52	1.0202429149797572	0.015546446150997146
0	089970	브이엠	4.8	2.5454545454545454	0.015953902793269126
0	025000	KPX케미칼	8.07	23.57373519913886	0.145761171104807
0	005010	휴스틸	7.54	32.24592220828105	0.25312857259030946
0	058430	포스코스틸리온	7.07	11.067024128686327	0.07931570762052877
0	003120	일성아이에스	-5.04	-9.36385255648038	-0.03241412283331848
0	096760	JW홀딩스	16.48	8.509933774834437	0.1428355267146301
0	123040	엠에스오토텍	6.11	8.186046511627906	0.14323794202640963
0	052400	코나아이	18.18	13.010033444816054	0.06675250074279489
0	064090	인크레더블버즈	-34.95	-5.887640449438202	-0.0041511402490407405
0	016590	신대양제지	8.41	21.639344262295083	0.1497557752098744
0	211050	인카금융서비스	59.54	26.069767441860463	0.12961647151195424
0	290550	디케이티	18.91	12.658227848101266	0.08404228387104448
0	138490	코오롱ENP	9.06	12.003454231433507	0.14856672404760124
0	001780	알루코	7.19	8.678414096916299	0.05587258127075589
0	950170	JTC	39.8	19.245283018867926	0.10716229007126074
0	000500	가온전선	5.65	8.929530201342283	0.06689440358664218
0	144960	뉴파워프라즈마	8.16	8.802395209580837	0.02635447558661339
0	024060	흥구석유	1.42	0.5154639175257731	0.00043582479843103073
0	377450	리파인	14.55	9.960191082802549	0.09814787149403642
0	299030	하나기술	3.04	1.4963235294117647	-0.02108832384061742
0	064260	다날	-9.1	-12.825396825396826	0.005327331409557857
0	077360	덕산하이메탈	1.94	2.615062761506276	0.05048319603479642
0	000140	하이트진로홀딩스	0.17	0.4068522483940043	0.046452124318209116
0	109070	주성코퍼레이션	-7.43	-0.9024390243902438	-0.006434974581850402
0	057880	푸른소나무	-178.72	-34.01592718998862	-7.149936287696458
0	214430	아이쓰리시스템	14.91	5.815789473684211	0.048059347779500564
0	102260	동성케미컬	8.66	15.489067894131187	0.13337625564305375
0	086890	이수앱지스	5.1	1.7940199335548173	0.012162482533583577
0	179290	엠아이텍	14.5	5.984962406015038	0.06903798264159887
0	078150	HB테크놀러지	18.65	29.655172413793103	0.03749984558887111
0	000020	동화약품	7.45	12.853403141361255	0.054747792644715604
0	417010	나노팀	14.35	2.3959296947271045	0.023845824556377137
0	000520	삼일제약	1.31	1.109979633401222	0.016890612805464784
0	090360	로보스타	0.77	0.3264367816091954	0.004717739773762933
0	004090	한국석유	7.91	6.652694610778444	0.04540106435468753
0	235980	메드팩토	-68.44	-24.43740095087163	-0.1406963718069679
0	080160	모두투어	18.41	6.4968722073279705	0.038493984291178326
0	305090	마이크로디지탈	8.34	0.2842183994016455	0.004045549470799426
0	053080	케이엔솔	12.77	10.72	0.07816249571477546
0	299900	위지윅스튜디오	25.3	24.20796100731113	-0.0888942141729353
0	071280	로체시스템즈	14.18	8.064046579330423	0.08846880500184673
0	051500	CJ프레시웨이	16.6	24.333333333333336	0.07943338155357108
0	039570	HDC랩스	5.07	6.26699629171817	0.032628939781333896
0	263720	디앤씨미디어	15.97	6.626865671641791	0.07195297582536431
0	294090	이오플로우	-82.07	-29.579100145137883	-0.17252467485995399
0	001460	BYC	4.51	8.402384500745157	0.07723562736253252
0	056080	유진로봇	-12.48	-2.4731182795698925	-0.022325992167091902
0	008060	대덕	2.11	5.899513776337115	0.05887871229810762
0	000490	대동	4.41	8.38868388683887	0.0419138051057667
0	044450	KSS해운	9.08	19.07675194660734	0.0647796580031339
0	006060	화승인더	-7.57	-12.053333333333335	0.020256694140320664
0	307750	국전약품	5.13	2.319526627218935	0.01969598340567946
0	034810	해성산업	-3.88	-13.820754716981131	0.07926550657757551
0	404990	신한서부티엔디리츠	-0.43	-0.5412719891745602	0.019302981472336566
0	205470	휴마시스	-17.48	-26.80025046963056	-0.20661493078744833
0	278650	HLB바이오스텝	-0.19	-0.08403361344537816	-0.005255733479652953
0	425040	티이엠씨	16.53	14.793388429752067	0.06989931897163192
0	417310	코람코더원리츠	1.48	1.4313725490196079	0.009852414846985966
0	043370	피에이치에이	8.5	30.86734693877551	0.127017841971113
0	032620	유비케어	-1.54	-0.8407643312101911	0.01588935741055228
0	389260	대명에너지	5.39	3.005008347245409	0.03924250221473403
0	214680	디알텍	-0.36	-0.14466546112115733	0.0014667176106583435
0	027970	한국제지	-15.69	-55.182072829131656	0.04328579063635236
0	001750	한양증권	7.4	16.629001883239173	0.03320250804144307
0	190510	나무가	17.32	11.702986279257466	0.09023610375927583
0	271980	제일약품	3.16	2.483564645726808	0.016596356298589052
0	182360	큐브엔터	18.71	5.739130434782608	0.05987348809722832
0	011000	진원생명과학	-53.09	-39.76095617529881	-0.3063877930039006
0	203400	에이비온	-232.94	-18.907035175879397	-0.15726512629243797
0	148150	세경하이테크	-4.89	-3.309481216457961	0.1381467635900667
0	084650	랩지노믹스	-2.14	-2.3333333333333335	-0.027358900494069555
0	092220	KEC	-11.8	-21.64328657314629	-0.17280972600787528
0	095570	AJ네트웍스	7.72	16.108597285067873	0.06369249160115388
0	017890	한국알콜	2.16	5.037837837837838	0.06924780754801102
0	441270	파인엠텍	8.08	6.518518518518518	0.05316273696861272
0	006340	대원전선	10.02	4.849624060150376	0.04538731490377369
0	204620	글로벌텍스프리	10.29	5.030674846625767	0.09101694975558225
0	033640	네패스	-49.65	-49.47856315179606	-0.08070102257533864
0	214420	토니모리	15.67	7.992744860943168	0.06571708760925671
0	044990	에이치엔에스하이텍	41.39	15.172022684310019	0.06870627796253496
0	004980	성신양회	14.38	32.617283950617285	0.08702573349752267
0	270520	지오릿에너지	-9.93	-3.1199999999999997	-0.03416018499054026
0	293780	압타바이오	-21.21	-5.990990990990991	-0.07539705745513231
0	004380	삼익THK	0.48	0.4989384288747346	0.015058268953777662
0	024810	이화전기	-4.11	-5.228031145717464	0.016299147967628273
0	037560	LG헬로비전	4.16	12.047244094488189	0.04035342108081439
0	339770	교촌에프앤비	9.01	8.829516539440203	0.07725587610909712
0	071840	롯데하이마트	-2.78	-18.02647412755716	0.006838562097913398
0	389020	자람테크놀로지	-4.67	-0.6635071090047393	-0.010760032321087564
0	048530	인트론바이오	-9.56	-4.94773519163763	-0.018249513318660725
0	001080	만호제강	3.54	-22.137857900318135	-0.1539019284519758
0	036200	유니셈	9.05	10.344827586206897	0.1032711866164988
0	270660	에브리봇	4.42	1.4464621164683782	0.007112703682346274
0	293480	하나제약	8.17	11.437670609645131	0.10512984177919875
0	101930	인화정공	1.47	1.3152709359605912	0.014616411664970368
0	018470	조일알미늄	-0.07	-0.06489292667099286	0.02565341418935368
0	083930	아바코	14.64	14.604758250191866	0.059305447988459964
0	092790	넥스틸	35.49	73.26639892904953	0.4153300458626817
0	095720	웅진씽크빅	1.44	2.328358208955224	0.023468728925760088
0	005950	이수화학	-13.5	-15.082352941176472	-0.06138025561588236
0	078160	메디포스트	2.38	3.605683836589698	-0.08064325947331791
0	004560	현대비앤지스틸	-5.93	-15.579937304075237	-0.08477677840727747
0	054450	텔레칩스	-6.83	-8.342541436464089	0.027624782695389156
0	107590	미원홀딩스	5.82	6.887545344619104	0.040189198380066155
0	008490	서흥	2.46	5.5380894800483675	0.06247754847135453
0	078140	대봉엘에스	3.52	2.190586868099942	0.01673955199760783
0	067390	아스트	-446.04	-184.73967684021545	-0.08214677525871557
0	036800	나이스정보통신	9.28	16.71045717288492	0.036109773712084736
0	078350	한양디지텍	9.91	6.6479550922213315	0.06360461400524314
0	002390	한독	-8.02	-15.159420289855072	0.019913291837826152
0	102120	어보브반도체	-11.1	-6.610486891385768	-0.04441725594573647
0	001520	동양	2.31	9.559748427672957	0.06950750757146591
0	011040	경동제약	-8.53	-10.94308943089431	-0.10502906469307252
0	003060	에이프로젠바이오로직스	-29.75	-176.2854144805876	1.3434978721797524
0	012320	경동인베스트	4.37	10.551378446115288	0.06661911151473633
0	109610	에스와이	-5.17	-4.805194805194805	0.03447472122054709
0	047310	파워로직스	9.17	8.984375	0.04374184326781627
0	016790	현대사료	-565.5	-122.63581488933602	-0.025874345896535735
0	030210	다올투자증권	-1.66	-5.073170731707317	-0.007590689154168987
0	082850	우리바이오	8.23	8.341968911917098	0.05229632983150404
0	038290	마크로젠	-1.27	-1.070389761489238	0.023983666192613395
0	003200	일신방직	0.9	4.1875	-0.002834949254408346
0	143240	사람인	10.91	10.195091252359974	0.12005151111399404
0	086390	유니테스트	4.66	3.6249999999999996	0.03165697041901345
0	002020	코오롱	0.79	4.2517006802721085	0.025482898449139035
0	282690	동아타이어	2.54	5.237037037037037	0.050608209461305974
0	030530	원익홀딩스	-3.01	-17.160751565762002	0.07005360982504019
0	036420	콘텐트리중앙	-201.72	-29.092805005213762	-0.007596029866440767
