	Unnamed: 0	Code	Name	ROE	PM	EY	ROE_Rank	PM_Rank	Total_Rank
551	0	3220	대원제약	10.92	9.609929078014185	0.082629023401163	542.0	757.0	1299.0
90	0	79550	LIG넥스원	18.53	5.446857142857143	0.0346629285077099	185.0	1116.0	1301.0
161	0	990	DB하이텍	10.0	10.70958904109589	0.1203218215149473	619.0	684.0	1303.0
1467	0	7590	동방아그로	7.84	14.606557377049182	0.0966803109125057	840.0	464.0	1304.0
1926	0	318020	포인트모바일	10.91	9.551122194513717	0.0658322005901427	543.0	761.0	1304.0
720	0	138490	코오롱ENP	9.06	12.003454231433508	0.1485667240476012	704.0	604.0	1308.0
1442	0	58860	KTis	6.94	16.39344262295082	0.0659128211947853	928.0	380.0	1308.0
1398	0	41920	메디아나	9.33	11.463917525773196	0.1161928306551298	671.0	638.0	1309.0
1636	0	189980	흥국에프엔비	8.86	12.207943925233646	0.0612883297214077	722.0	588.0	1310.0
437	0	251970	펌텍코리아	13.19	7.879941434846266	0.0924649201070646	404.0	906.0	1310.0
1320	0	77500	유니퀘스트	6.91	16.34782608695652	0.1032015550653144	931.0	381.0	1312.0
472	0	34950	한국기업평가	18.64	5.294811320754717	0.0653699432041609	179.0	1134.0	1313.0
426	0	91700	파트론	9.75	10.829986613119145	0.1002039503950088	638.0	675.0	1313.0
1887	0	318000	KBG	11.91	8.67549668874172	0.0781966044488412	474.0	841.0	1315.0
1335	0	302430	이노메트리	13.03	7.939999999999999	0.0707934041267374	417.0	900.0	1317.0
236	0	248070	솔루엠	15.22	6.51358024691358	0.0641360786261313	301.0	1018.0	1319.0
1590	0	6880	신송홀딩스	8.86	12.068403908794789	0.0407509705280248	722.0	598.0	1320.0
466	0	17810	풀무원	10.94	9.31840311587147	0.0395283471744596	540.0	780.0	1320.0
84	0	10120	LS ELECTRIC	14.79	6.645864661654136	0.0642521008403361	317.0	1008.0	1325.0
1154	0	417500	제이아이테크	13.13	7.606019151846785	0.0619825704432637	409.0	918.0	1327.0
1435	0	67370	선바이오	17.74	5.373563218390805	0.0524693699962383	204.0	1124.0	1328.0
1288	0	58850	KTcs	7.83	14.173553719008265	0.0594788066197685	842.0	486.0	1328.0
865	0	121440	골프존뉴딘홀딩스	5.41	21.39194139194139	0.1110605621716242	1096.0	233.0	1329.0
836	0	68930	디지털대성	10.89	9.293233082706768	0.1023620967778788	547.0	783.0	1330.0
30	0	17670	SK텔레콤	10.38	9.71280276816609	0.0622966115512446	586.0	747.0	1333.0
164	0	7310	오뚜기	9.09	11.511026615969582	0.105656208640775	698.0	636.0	1334.0
1599	0	224110	에이텍모빌리티	11.12	8.986587183308496	0.1050027682547994	526.0	808.0	1334.0
2355	0	103230	에스앤더블류	7.88	13.930635838150293	0.0750962170280672	835.0	500.0	1335.0
48	0	42700	한미반도체	42.13	3.181347150259067	0.026974834718511	20.0	1315.0	1335.0
490	0	138580	비즈니스온	23.42	4.233438485804417	0.0439663432280839	105.0	1235.0	1340.0
955	0	105840	우진	9.45	10.782268578878748	0.1284840953471556	665.0	677.0	1342.0
1309	0	120240	대정화금	8.27	12.825622775800714	0.0865327506794787	791.0	552.0	1343.0
1188	0	120030	조선선재	9.22	11.26470588235294	0.0853569369421602	690.0	653.0	1343.0
883	0	234340	헥토파이낸셜	11.07	8.947945205479451	0.0350552369584257	530.0	814.0	1344.0
633	0	100120	뷰웍스	10.71	9.281553398058252	0.0837756088528964	563.0	784.0	1347.0
942	0	110790	크리스에프앤씨	7.03	15.311572700296736	0.0991557906099853	916.0	432.0	1348.0
1820	0	100030	인지소프트	10.44	9.481955762514552	0.0584443468321318	583.0	767.0	1350.0
310	0	1430	세아베스틸지주	6.11	17.932310946589105	0.0785387135723114	1028.0	325.0	1353.0
445	0	93050	LF	5.51	19.887244538407327	0.0437895307318588	1082.0	273.0	1355.0
1050	0	38390	레드캡투어	8.38	12.329726288987906	0.0579854662417806	776.0	581.0	1357.0
1785	0	64520	테크엘	8.26	12.643678160919542	-0.069852185015154	794.0	564.0	1358.0
1696	0	129260	인터지스	5.25	20.97902097902098	0.1076731339520262	1116.0	242.0	1358.0
501	0	256840	한국비엔씨	13.06	7.339805825242718	0.0164452586674735	414.0	945.0	1359.0
1898	0	162120	루켄테크놀러지스	17.33	5.187566988210075	0.0221445426402938	218.0	1142.0	1360.0
305	0	1680	대상	7.51	14.07462686567164	0.0758988501894388	871.0	489.0	1360.0
879	0	254490	미래반도체	13.71	6.825396825396825	0.0582065255668421	371.0	990.0	1361.0
96	0	214150	클래시스	31.96	3.1367041198501875	0.0338412157788435	40.0	1321.0	1361.0
1984	0	238490	힘스	8.58	11.8705035971223	0.0831254710443359	750.0	611.0	1361.0
122	0	112610	씨에스윈드	15.08	6.031634446397188	0.0533767120312366	306.0	1060.0	1366.0
1003	0	370090	퓨런티어	17.2	5.185393258426966	0.0471699349316953	224.0	1143.0	1367.0
1890	0	57030	YBM넷	10.04	9.658385093167702	0.0684307854807584	612.0	756.0	1368.0
291	0	86450	동국제약	11.28	8.571428571428571	0.0806269193152154	516.0	852.0	1368.0
1452	0	86670	비엠티	8.3	12.324324324324325	0.0555539613762231	787.0	582.0	1369.0
20	0	66570	LG전자	9.31	10.53670634920635	0.0806246243354127	677.0	695.0	1372.0
702	0	83650	비에이치아이	16.02	5.523809523809524	0.0405888493706073	267.0	1106.0	1373.0
115	0	58470	리노공업	21.12	4.191820276497696	0.04293953872726	133.0	1240.0	1373.0
1565	0	101330	모베이스	5.11	20.990712074303406	0.0588437300494385	1133.0	241.0	1374.0
1021	0	89470	HDC현대EP	6.86	15.251141552511417	0.0802681442491523	938.0	436.0	1374.0
1407	0	239890	피엔에이치테크	14.35	6.316964285714286	0.0617714767070215	343.0	1031.0	1374.0
1717	0	150900	파수	13.23	7.033582089552239	0.0553652415847746	402.0	974.0	1376.0
187	0	1720	신영증권	9.27	10.581707317073173	0.017726051366019	685.0	693.0	1378.0
1802	0	36170	클라우드에어	7.15	14.255319148936172	-0.0	900.0	481.0	1381.0
1850	0	89790	제이티	9.6	9.9812382739212	0.0377433122625002	649.0	732.0	1381.0
882	0	4250	NPC	7.54	13.5531914893617	0.0912780155666021	866.0	517.0	1383.0
386	0	53800	안랩	13.34	6.815238095238095	0.0431912439569069	393.0	991.0	1384.0
525	0	26890	스틱인베스트먼트	11.38	8.337531486146096	0.0967204689616125	511.0	873.0	1384.0
56	0	90430	아모레퍼시픽	12.67	7.27501909854851	0.0270727308799789	432.0	952.0	1384.0
568	0	84110	휴온스글로벌	7.95	12.750524109014677	0.1623906525091457	828.0	556.0	1384.0
219	0	89860	롯데렌탈	8.83	11.120915032679738	0.0487351576452581	726.0	660.0	1386.0
1214	0	12690	모나리자	11.51	8.183306055646481	0.0598392230548926	503.0	883.0	1386.0
266	0	214370	케어젠	18.02	4.687697160883281	0.0466521994808788	197.0	1193.0	1390.0
1875	0	24830	세원물산	4.24	23.643410852713178	0.0379769241909788	1218.0	178.0	1396.0
733	0	214430	아이쓰리시스템	14.91	5.815789473684211	0.0480593477795005	312.0	1084.0	1396.0
736	0	179290	엠아이텍	14.5	5.984962406015038	0.0690379826415988	334.0	1063.0	1397.0
1355	0	23800	인지컨트롤스	6.86	14.6843853820598	0.0404905219437511	938.0	459.0	1397.0
64	0	29780	삼성카드	7.86	12.661434977578477	0.0347901196248256	838.0	560.0	1398.0
1277	0	93920	서원인텍	7.17	13.839285714285715	0.0819940964250574	897.0	507.0	1404.0
499	0	1820	삼화콘덴서	11.13	8.192878338278932	0.0750470889726299	524.0	880.0	1404.0
101	0	720	현대건설	6.35	15.674958540630184	0.0457266914853395	996.0	413.0	1409.0
1204	0	350520	이지스레지던스리츠	3.11	33.4	0.2122190339550454	1333.0	79.0	1412.0
167	0	6360	GS건설	5.91	16.695890410958906	0.0252921958438825	1043.0	370.0	1413.0
92	0	35250	강원랜드	9.44	9.718969555035128	0.0659821495674858	667.0	746.0	1413.0
481	0	20000	한섬	5.14	19.498117942283564	0.1235034389178922	1130.0	284.0	1414.0
502	0	286940	롯데이노베이트	8.81	10.688311688311687	0.0594662823593531	729.0	685.0	1414.0
303	0	229640	LS에코에너지	18.75	4.200873362445415	0.0490765379019255	176.0	1238.0	1414.0
577	0	360070	탑머티리얼	13.95	6.03840877914952	0.041228883641335	358.0	1056.0	1414.0
1562	0	115440	우리넷	10.03	9.03735632183908	0.0734989948796276	614.0	803.0	1417.0
1282	0	413630	씨피시스템	16.53	5.0	0.059702035668839	255.0	1162.0	1417.0
2190	0	65440	이루온	8.57	10.98636728147554	0.0755440588689669	751.0	667.0	1418.0
204	0	140860	파크시스템스	23.52	3.1632653061224487	0.0324100442540089	100.0	1318.0	1418.0
398	0	101490	에스앤에스텍	13.4	6.326881720430108	0.0596920022449383	388.0	1030.0	1418.0
799	0	36200	유니셈	9.05	10.344827586206897	0.1032711866164988	708.0	710.0	1418.0
1315	0	40420	정상제이엘에스	10.38	8.738317757009346	0.1067219561596616	586.0	833.0	1419.0
1742	0	39290	인포뱅크	9.09	10.113636363636363	-0.0275669325121394	698.0	724.0	1422.0
550	0	31330	에스에이엠티	8.92	10.394944707740915	0.0953511119788755	718.0	706.0	1424.0
738	0	20	동화약품	7.45	12.853403141361255	0.0547477926447156	876.0	548.0	1424.0
32	0	9540	HD한국조선해양	10.24	8.819941348973607	0.0413134376145798	598.0	828.0	1426.0
2123	0	190650	코리아에셋투자증권	6.41	15.251677852348994	0.0375167733219459	992.0	435.0	1427.0
981	0	294570	쿠콘	10.09	8.907967032967033	0.0755723000621657	609.0	819.0	1428.0
1139	0	205100	엑셈	10.52	8.579881656804734	0.0381568021858708	577.0	851.0	1428.0
1620	0	94850	참좋은여행	8.93	10.3	0.0525020508613617	717.0	712.0	1429.0
1799	0	256150	한독크린텍	9.67	9.244186046511627	0.0871640830338464	644.0	786.0	1430.0
1032	0	31440	신세계푸드	6.67	14.316970546984573	0.0456513357326431	962.0	478.0	1440.0
231	0	64760	티씨케이	14.0	5.809523809523809	0.0614377068168682	356.0	1085.0	1441.0
0	0	5930	삼성전자	10.55	8.348330914368649	0.0880180457203297	575.0	870.0	1445.0
1956	0	5670	푸드웰	7.1	12.971311475409836	0.0531710442024343	909.0	537.0	1446.0
801	0	293480	하나제약	8.17	11.437670609645131	0.1051298417791987	806.0	640.0	1446.0
1577	0	39240	경남스틸	8.09	11.548269581056466	0.0854222533751769	815.0	631.0	1446.0
1029	0	68790	DMS	6.49	14.63587921847247	0.1208466844875801	986.0	461.0	1447.0
2114	0	33250	체시스	10.27	8.569051580698835	0.0576701268742791	596.0	853.0	1449.0
82	0	128940	한미약품	17.11	4.413629160063391	0.0548237096591389	227.0	1224.0	1451.0
1329	0	122830	원포유	25.99	2.541254125412541	0.0270173179144568	80.0	1372.0	1452.0
49	0	47050	포스코인터내셔널	10.9	7.86626746506986	0.0655978222686406	545.0	907.0	1452.0
130	0	8930	한미사이언스	15.23	5.041347626339969	0.021206966205639	300.0	1152.0	1452.0
897	0	19210	와이지-원	6.84	13.618290258449305	0.0736415470368486	942.0	512.0	1454.0
840	0	15860	일진홀딩스	6.21	15.067750677506774	0.0660913504136191	1014.0	442.0	1456.0
27	0	33780	KT&G	11.44	7.3016157989228	0.0676291052908448	508.0	948.0	1456.0
2406	0	66430	와이오엠	6.95	13.090909090909092	0.0069280144656942	927.0	530.0	1457.0
1873	0	8370	원풍	7.52	12.182628062360802	0.0838192419825073	869.0	589.0	1458.0
631	0	44490	태웅	6.87	13.232558139534884	0.0824823555624325	935.0	526.0	1461.0
936	0	6620	동구바이오제약	11.12	7.4372759856630815	0.0647925064359816	526.0	936.0	1462.0
1113	0	43610	지니뮤직	8.2	11.095571095571096	0.0580350955935063	802.0	661.0	1463.0
454	0	77970	STX엔진	12.29	6.56980056980057	0.0550190541967964	451.0	1014.0	1465.0
969	0	211270	AP위성	11.66	6.9491525423728815	0.0522578333198635	494.0	977.0	1471.0
463	0	32190	다우데이타	5.49	16.147859922178988	0.0137433288577147	1084.0	387.0	1471.0
1313	0	131030	옵투스제약	8.31	10.673076923076923	0.076282816495545	785.0	686.0	1471.0
1904	0	318410	비비씨	7.9	11.445396145610278	0.0747710758893188	833.0	639.0	1472.0
2056	0	153490	우리이앤엘	6.89	12.962962962962962	0.0912428739315459	934.0	539.0	1473.0
2399	0	344860	이노진	12.26	6.488549618320611	0.0543896529124299	452.0	1021.0	1473.0
2397	0	25890	한국주강	7.95	11.275510204081634	0.0867502071161195	828.0	651.0	1479.0
997	0	192440	슈피겐코리아	5.19	17.042372881355934	0.1239479299704111	1127.0	354.0	1481.0
2070	0	51390	YW	6.82	12.96551724137931	0.1222680727495032	945.0	538.0	1483.0
2035	0	238120	얼라인드	10.76	7.487520798668886	0.0723543072025752	554.0	929.0	1483.0
393	0	418550	제이오	18.0	3.536050156739812	0.0213455638670833	198.0	1291.0	1489.0
1768	0	290740	액트로	8.71	9.677966101694915	0.0448116243260379	737.0	754.0	1491.0
75	0	32640	LG유플러스	6.64	13.225480283114258	0.0731404114476779	966.0	527.0	1493.0
1586	0	396300	세아메카닉스	9.48	8.727272727272728	0.0196179406066848	663.0	834.0	1497.0
2371	0	900120	씨엑스아이	1.81	57.3170731707317	1.0091342282127211	1478.0	20.0	1498.0
1605	0	430690	한싹	13.18	5.703363914373089	0.0330985458281192	407.0	1092.0	1499.0
574	0	9290	광동제약	6.96	12.47787610619469	0.0573742503955382	925.0	574.0	1499.0
867	0	2100	경농	7.98	10.80267558528428	0.0731662044953025	824.0	676.0	1500.0
1647	0	37440	희림	9.08	9.107692307692307	0.0408682289559686	701.0	799.0	1500.0
824	0	47310	파워로직스	9.17	8.984375	0.0437418432678162	694.0	809.0	1503.0
2128	0	354390	바스칸바이오제약	10.67	7.401869158878505	0.0481033259441279	565.0	940.0	1505.0
424	0	241590	화승엔터프라이즈	8.42	9.890859481582538	0.059707864226602	771.0	736.0	1507.0
131	0	12750	에스원	10.37	7.600682593856655	0.0718182554170551	590.0	919.0	1509.0
2410	0	204210	스타에스엠리츠	5.24	16.088560885608857	0.0048283124516866	1119.0	392.0	1511.0
1096	0	14530	극동유화	7.41	11.525885558583106	0.0851013730310626	878.0	634.0	1512.0
26	0	12450	한화에어로스페이스	15.76	4.188620689655172	0.0359523886955673	272.0	1241.0	1513.0
541	0	11930	신성이엔지	9.86	8.130601792573623	0.0489336124354425	630.0	885.0	1515.0
2057	0	18680	서울제약	9.51	8.4593837535014	0.0198272943525421	659.0	860.0	1519.0
1525	0	24910	경창산업	7.15	11.724137931034482	0.0503831125883226	900.0	620.0	1520.0
208	0	89030	테크윙	17.25	3.378548895899053	0.0421851429463343	223.0	1298.0	1521.0
837	0	122990	와이솔	6.63	12.837423312883436	0.0803485998066965	971.0	550.0	1521.0
447	0	58650	세아홀딩스	3.89	19.807729468599035	0.0652880738717648	1246.0	277.0	1523.0
39	0	30200	KT	7.16	11.635922330097086	0.0526760284252517	899.0	625.0	1524.0
487	0	123890	한국자산신탁	5.3	15.559380378657488	0.1007748939612753	1108.0	420.0	1528.0
1841	0	72470	우리산업홀딩스	6.05	13.993174061433448	0.0648917582622974	1033.0	496.0	1529.0
325	0	12630	HDC	4.52	17.46999076638966	0.0449473366032966	1191.0	338.0	1529.0
1800	0	24740	한일단조	6.46	12.950819672131148	0.0864592376832132	988.0	541.0	1529.0
2373	0	88790	진도	4.15	18.6046511627907	0.1112685267953352	1226.0	306.0	1532.0
2476	0	11080	형지I&C	6.28	13.035714285714286	0.0221647486770811	1001.0	533.0	1534.0
794	0	339770	교촌에프앤비	9.01	8.829516539440203	0.0772558761090971	711.0	827.0	1538.0
475	0	29530	신도리코	5.65	14.43121693121693	0.0604938980068097	1067.0	471.0	1538.0
1378	0	330350	위더스제약	9.18	8.651362984218078	0.0608076144064476	693.0	845.0	1538.0
88	0	22100	포스코DX	21.08	2.341085271317829	0.0258719320648912	135.0	1404.0	1539.0
110	0	145020	휴젤	15.58	3.976907216494845	0.0497090066445773	280.0	1260.0	1540.0
1065	0	13990	아가방컴퍼니	8.08	10.099255583126553	0.0991407956968594	816.0	725.0	1541.0
1034	0	2170	삼양통상	5.1	15.80065717415115	0.1222797927461139	1134.0	408.0	1542.0
1518	0	127980	화인써키트	12.23	5.737951807228916	0.0318697366759301	455.0	1088.0	1543.0
681	0	13120	동원개발	4.17	18.07321772639692	0.0512867188118111	1223.0	320.0	1543.0
119	0	81660	휠라홀딩스	9.8	7.745803357314148	0.0878075871897418	632.0	912.0	1544.0
1469	0	265560	영화테크	10.2	7.354838709677419	0.04933520807124	603.0	943.0	1546.0
1758	0	3010	혜인	6.64	12.330508474576272	0.0472223502241971	966.0	580.0	1546.0
2149	0	169330	엠브레인	12.53	5.486284289276807	0.0541443154850035	438.0	1109.0	1547.0
705	0	416180	신성에스티	13.64	4.886227544910179	0.0321528639015203	373.0	1175.0	1548.0
178	0	80	하이트진로	9.92	7.546341463414634	0.0632640468531911	623.0	925.0	1548.0
1864	0	277410	인산가	8.52	9.187279151943462	0.0754216117717522	758.0	790.0	1548.0
1158	0	13570	디와이	5.26	15.18151815181518	0.0855520895653321	1113.0	438.0	1551.0
2365	0	54410	케이피티유	6.55	12.419547079856972	0.0120991092484532	981.0	576.0	1557.0
67	0	6800	미래에셋증권	6.65	12.120481927710845	0.0082003369260043	965.0	592.0	1557.0
931	0	405100	큐알티	10.51	6.929012345679013	0.0592785860742314	578.0	979.0	1557.0
1366	0	393210	토마토시스템	15.48	3.7729549248747913	0.0304055569195826	287.0	1273.0	1560.0
1598	0	17480	삼현철강	5.43	14.523548740416208	0.1077967080774573	1092.0	468.0	1560.0
156	0	161890	한국콜마	12.6	5.357954545454546	0.0651492432574695	434.0	1126.0	1560.0
2031	0	49800	우진플라임	5.78	13.89908256880734	0.0370521172638436	1058.0	502.0	1560.0
65	0	47810	한국항공우주	13.8	4.674509803921569	0.0287640449438202	366.0	1195.0	1561.0
2329	0	322780	코퍼스코리아	6.32	12.536023054755043	0.0167116403121805	997.0	569.0	1566.0
619	0	334890	이지스밸류리츠	7.13	11.083172147001934	0.093397319675082	903.0	663.0	1566.0
452	0	75580	세진중공업	12.13	5.510489510489511	0.0602715363139095	459.0	1108.0	1567.0
1648	0	368600	아이씨에이치	9.54	7.67833981841764	0.0428424805666912	657.0	915.0	1572.0
71	0	97950	CJ제일제당	7.28	10.716938110749188	0.0734480287422716	889.0	683.0	1572.0
1728	0	10640	진양폴리	11.64	5.903225806451613	0.0522875816993464	499.0	1073.0	1572.0
1632	0	115500	케이씨에스	14.69	4.010416666666667	0.0455710623753916	321.0	1255.0	1576.0
97	0	1040	CJ	7.56	10.325641025641026	0.077225230580966	865.0	711.0	1576.0
711	0	58430	포스코스틸리온	7.07	11.067024128686327	0.0793157076205287	913.0	664.0	1577.0
148	0	26960	동서	9.23	8.018763796909493	0.0239637064741399	689.0	892.0	1581.0
903	0	35810	이지홀딩스	4.61	15.96078431372549	0.0635864873936113	1181.0	402.0	1583.0
2257	0	60380	동양에스텍	5.46	14.018087855297155	0.0707583884069456	1088.0	495.0	1583.0
941	0	149980	하이로닉	12.45	5.2	0.0324924133280201	443.0	1141.0	1584.0
411	0	130660	한전산업	15.53	3.317073170731708	0.0471262076090699	282.0	1302.0	1584.0
126	0	120	CJ대한통운	6.94	11.155753968253968	0.0690914159833619	928.0	657.0	1585.0
2194	0	187270	신화콘텍	6.7	11.676646706586826	0.0784238910541707	961.0	624.0	1585.0
210	0	375500	DL이앤씨	4.36	16.33830845771144	0.0498206994671961	1209.0	382.0	1591.0
241	0	95340	ISC	11.48	5.769230769230769	0.0536388642914306	506.0	1086.0	1592.0
190	0	41510	에스엠	10.89	6.13854351687389	0.0531806323993031	547.0	1046.0	1593.0
1384	0	4840	DRB동일	4.13	16.797385620915033	0.0654504462422394	1228.0	365.0	1593.0
658	0	430	대원강업	6.17	12.33458177278402	0.0946579044147039	1018.0	579.0	1597.0
322	0	10780	아이에스동서	5.57	13.3348623853211	0.0821222310671003	1075.0	523.0	1598.0
205	0	5300	롯데칠성	8.01	9.342679127725855	0.0570482466466965	820.0	779.0	1599.0
1222	0	49520	유아이엘	7.37	10.216110019646363	0.1637044592797063	881.0	718.0	1599.0
188	0	11210	현대위아	5.4	13.896551724137932	0.064362246297367	1098.0	503.0	1601.0
910	0	64850	에프앤가이드	13.53	4.445983379501385	0.0299997245926922	382.0	1219.0	1601.0
1674	0	115310	인포바인	6.87	10.963325183374083	0.1080379545644997	935.0	669.0	1604.0
652	0	100790	미래에셋벤처투자	7.66	9.702760084925693	0.032957045491581	856.0	749.0	1605.0
1983	0	50860	아세아텍	7.6	9.761904761904765	0.0801502817783343	861.0	744.0	1605.0
260	0	210	DL	4.05	16.63182897862233	0.0640829889130247	1234.0	371.0	1605.0
665	0	16580	환인제약	7.02	10.65034429992349	0.0981454151551061	917.0	689.0	1606.0
1227	0	39610	화성밸브	9.55	7.290686735653811	0.0679078870257228	656.0	951.0	1607.0
1905	0	16600	큐캐피탈	5.38	13.745704467353953	-3.992208729401624	1101.0	508.0	1609.0
265	0	84370	유진테크	12.11	5.118508655126498	0.0455367702520274	462.0	1148.0	1610.0
2237	0	72950	빛샘전자	5.82	12.738853503184714	0.0946097380269139	1053.0	557.0	1610.0
1258	0	54620	APS	6.27	11.741573033707866	-0.0775957143136058	1003.0	617.0	1620.0
529	0	27410	BGF	3.45	17.325581395348838	0.1237467123354225	1281.0	342.0	1623.0
1931	0	21880	메이슨캐피탈	8.05	9.036144578313252	-0.4184950683762546	819.0	804.0	1623.0
660	0	1790	대한제당	5.97	12.304900181488202	0.0568801318765857	1040.0	584.0	1624.0
1372	0	93190	빅솔론	6.2	11.90031152647975	0.0865633364153294	1015.0	610.0	1625.0
158	0	294870	HDC현대산업개발	6.24	11.741414141414142	0.042729940834176	1009.0	618.0	1627.0
1571	0	13870	지엠비코리아	4.44	15.487179487179487	0.0550241892746636	1202.0	426.0	1628.0
1134	0	273640	와이엠텍	11.25	5.456989247311828	0.0505985129434369	518.0	1111.0	1629.0
1348	0	382480	지아이텍	9.83	6.748466257668712	0.0395681392594506	631.0	999.0	1630.0
816	0	78350	한양디지텍	9.91	6.647955092221332	0.0636046140052431	624.0	1007.0	1631.0
233	0	281740	레이크머티리얼즈	17.89	2.0875634517766497	0.0243166896724165	201.0	1431.0	1632.0
906	0	122450	KX	6.85	10.591471801925724	0.074753161443824	940.0	692.0	1632.0
724	0	144960	뉴파워프라즈마	8.16	8.802395209580837	0.0263544755866133	807.0	830.0	1637.0
1187	0	23450	동남합성	11.69	5.115151515151515	0.0512010113780025	490.0	1149.0	1639.0
244	0	36830	솔브레인홀딩스	7.63	9.29764453961456	0.0812451974688025	859.0	781.0	1640.0
373	0	71970	HD현대마린엔진	11.12	5.448954489544895	0.0643881906285652	526.0	1114.0	1640.0
1761	0	63440	SM Life Design	8.67	7.923076923076923	0.0628818031706402	742.0	901.0	1643.0
89	0	11780	금호석유	7.12	9.845221112696148	0.0665525252106103	905.0	738.0	1643.0
351	0	30610	교보증권	3.93	15.980769230769232	0.0051168551421075	1243.0	400.0	1643.0
1265	0	6660	삼성공조	5.25	13.089368258859784	0.0375847013004585	1116.0	531.0	1647.0
2015	0	23150	MH에탄올	6.85	10.394088669950738	0.0488955668562667	940.0	707.0	1647.0
703	0	2150	도화엔지니어링	7.7	9.124629080118694	0.0404751449342861	851.0	796.0	1647.0
408	0	2240	고려제강	4.36	15.089757127771913	0.0509686764439616	1209.0	441.0	1650.0
1650	0	201490	미투온	6.17	11.52777777777778	0.253972544303844	1018.0	633.0	1651.0
414	0	31430	신세계인터내셔날	6.16	11.565891472868216	0.0610882549612956	1022.0	630.0	1652.0
588	0	1500	현대차증권	4.28	15.192519251925193	0.0062680427521315	1215.0	437.0	1652.0
666	0	5720	넥센	3.63	16.09271523178808	0.0726172429373915	1261.0	391.0	1652.0
1824	0	39830	오로라	5.41	12.687140115163148	0.0654566060385609	1096.0	558.0	1654.0
1807	0	2920	유성기업	3.3	17.052154195011337	0.0537940470700601	1307.0	352.0	1659.0
636	0	4430	송원산업	5.02	13.570093457943925	0.0930047694753577	1145.0	514.0	1659.0
1743	0	910	유니온	5.83	11.93877551020408	-0.0076893786305401	1052.0	609.0	1661.0
1345	0	162300	신스틸	9.56	6.652360515021459	0.0635529196672175	655.0	1006.0	1661.0
2330	0	215480	토박스코리아	7.6	9.084380610412929	0.0960972106127771	861.0	800.0	1661.0
1184	0	123690	한국화장품	14.57	3.0235783633841886	0.0236370063411225	329.0	1334.0	1663.0
1290	0	208370	셀바스헬스케어	11.02	5.311720698254365	0.034097668742388	533.0	1131.0	1664.0
844	0	9580	무림P&P	4.25	14.93103448275862	0.0545013859190032	1217.0	448.0	1665.0
175	0	185750	종근당	10.34	5.902350813743219	0.0570833157496333	592.0	1074.0	1666.0
613	0	1250	GS글로벌	6.78	10.259541984732824	0.0752139283217162	951.0	715.0	1666.0
2146	0	93240	형지엘리트	2.9	18.64406779661017	0.0942866234781549	1362.0	305.0	1667.0
827	0	82850	우리바이오	8.23	8.341968911917098	0.052296329831504	798.0	872.0	1670.0
1677	0	330730	스톤브릿지벤처스	7.08	9.553072625698324	0.0978883943825521	911.0	760.0	1671.0
1397	0	408920	메쎄이상	10.33	5.885167464114833	0.1139892491853839	594.0	1077.0	1671.0
1524	0	20710	시공테크	6.49	10.668380462724937	0.0498279512027755	986.0	687.0	1673.0
55	0	326030	SK바이오팜	22.82	0.903938520653218	0.0093534519194562	111.0	1562.0	1673.0
1145	0	42510	라온시큐어	11.66	4.722222222222222	0.0097659067088473	494.0	1188.0	1682.0
269	0	213420	덕산네오룩스	11.19	5.010401188707281	0.0514603043713726	523.0	1159.0	1682.0
507	0	176750	듀켐바이오	20.31	1.1553473848555815	0.0147308049620577	148.0	1536.0	1684.0
2173	0	203450	유니온커뮤니티	7.99	8.376753507014028	0.0321775525170337	823.0	863.0	1686.0
202	0	280360	롯데웰푸드	6.25	10.781635802469136	0.0699759510726209	1008.0	678.0	1686.0
1220	0	85670	뉴프렉스	9.79	6.1233480176211454	0.0548725959543234	636.0	1050.0	1686.0
15	0	32830	삼성생명	5.54	11.938796680497925	0.0096474643670956	1079.0	608.0	1687.0
1741	0	850	화천기공	3.06	17.2078853046595	0.0272705714963244	1340.0	349.0	1689.0
1173	0	160980	싸이맥스	7.02	9.411764705882351	0.0439367202315106	917.0	773.0	1690.0
417	0	399720	가온칩스	15.54	2.295081967213114	0.0137373959392257	281.0	1410.0	1691.0
1852	0	246250	에스엘에스바이오	14.22	2.8531468531468533	0.0180280552595949	348.0	1343.0	1691.0
410	0	95660	네오위즈	7.87	8.511737089201878	0.0600280605747568	836.0	855.0	1691.0
1167	0	228850	레이언스	5.67	11.626928471248249	0.0844629806526393	1066.0	626.0	1692.0
1261	0	108380	대양전기공업	5.47	11.97653429602888	0.0620681236737248	1087.0	605.0	1692.0
335	0	381970	케이카	11.8	4.521072796934866	0.0638614462063107	481.0	1211.0	1692.0
392	0	58970	엠로	19.36	1.1962833914053426	0.0127523533636457	164.0	1529.0	1693.0
1377	0	443250	레뷰코퍼레이션	10.61	5.3431372549019605	0.0456550958391771	569.0	1128.0	1697.0
246	0	1800	오리온홀딩스	5.26	12.217898832684824	0.2550699787946885	1113.0	587.0	1700.0
2285	0	237750	피앤씨테크	5.19	12.480533926585094	0.0558959746927869	1127.0	573.0	1700.0
2178	0	2290	삼일기업공사	5.99	11.0912343470483	0.0773877877078236	1039.0	662.0	1701.0
58	0	10950	S-Oil	6.96	9.367796610169492	0.0636566624681513	925.0	777.0	1702.0
1137	0	73490	이노와이어리스	7.3	8.931917551530294	0.0602550461553653	888.0	815.0	1703.0
