	Code	ROE	PM	Name
0	094360	11.87	0.021576347613207477	칩스앤미디어
0	001250	6.78	0.07125328966658527	GS글로벌
0	009290	6.96	0.0550915282930395	광동제약
0	035890	17.85	0.25163830430240364	서희건설
0	045100	15.39	0.13923429319371727	한양이엔지
0	053610	12.82	0.09888751545117429	프로텍
0	058820	3.44	0.009822414028502681	CMG제약
0	005390	21.69	0.16086073644166138	신성통상
0	010690	16.91	0.09390914938447878	화신
0	025770	11.67	0.07547647218656058	한국정보통신
0	084690	2.85	0.04007067011636208	대상홀딩스
0	084110	7.95	0.1581263744597609	휴온스글로벌
0	005160	1.04	0.024508605281193144	동국산업
0	011500	7.87	-0.006255714040885001	한농화성
0	388720	-17.54	-0.023883546556538498	유일로보틱스
0	041830	14.36	0.12323064688603642	인바디
0	009470	25.99	0.07829525139300302	삼화전기
0	051360	22.8	0.09523731822251481	토비스
0	072710	6.11	0.11219902945604479	농심홀딩스
0	218410	11.18	0.02071618796591462	RFHIC
0	018310	23.35	0.2635323097831857	삼목에스폼
0	001940	8.37	0.30041856576273074	KISCO홀딩스
0	083450	16.97	0.12023340330634504	GST
0	114190	12.32	0.01615830719766174	강원에너지
0	267980	10.17	0.11744774850257661	매일유업
0	035150	25.09	0.16180178161241526	백산
0	036620	37.53	0.10762422187395129	감성코퍼레이션
0	378340	-8.42	0.03672183286012171	필에너지
0	243840	6.45	0.04528597677703713	신흥에스이씨
0	322000	-4.12	-0.02769705775517617	HD현대에너지솔루션
0	006220	0.96	0.00038396074857873603	제주은행
0	094480	-0.04	0.017263473061757635	갤럭시아머니트리
0	216080	21.74	0.005576285755305117	제테마
0	337930	22.89	0.09463757497533376	브랜드엑스코퍼레이션
0	060250	17.7	0.08168379079924785	NHN KCP
0	007690	2.93	0.04090530234196979	국도화학
0	136480	4.29	0.05182934827865947	하림
0	151860	7.53	0.09673632014788354	KG에코솔루션
0	001390	11.06	0.10038045598962925	KG케미칼
0	034120	2.26	0.007794114257298347	SBS
0	095700	-23.49	-0.1159620853518101	제넥신
0	304360	-477.19	-0.01957620134253589	에스바이오메딕스
0	265520	17.26	0.1264698106577501	AP시스템
0	003800	8.11	0.16467777326759706	에이스침대
0	050890	14.45	0.07634723059796981	쏠리드
0	114810	22.58	0.07357833487361132	한솔아이원스
0	002320	1.7	0.046239256934445735	한진
0	006390	9.29	0.07517691006360719	한일현대시멘트
0	060150	0.5	0.05538078885941162	인선이엔티
0	122900	4.31	0.04115701867351928	아이마켓코리아
0	009680	6.26	0.0501583949313622	모토닉
0	100790	7.66	0.03174887124551807	미래에셋벤처투자
0	126700	22.06	0.1679860538451298	하이비젼시스템
0	041960	-6.8	-0.018669642746014032	코미팜
0	200710	-10.23	-0.04156192583632628	에이디테크놀로지
0	044490	6.87	0.07829545676637861	태웅
0	900290	7.93	0.09169161267866649	GRT
0	004430	5.02	0.08929116551682031	송원산업
0	000500	5.65	0.06095561385162623	가온전선
0	041020	33.22	0.01949417765509442	폴라리스오피스
0	092040	-15.14	0.004188716352116342	아미코젠
0	298690	66.45	0.119680723584562	에어부산
0	001270	7.89	0.056371809200597166	부국증권
0	035600	14.19	0.09694754219871299	KG이니시스
0	084650	-2.14	-0.0208506577769274	랩지노믹스
0	001500	4.28	0.006274546788499054	현대차증권
0	000430	6.17	0.09044381636238637	대원강업
0	001630	8.61	0.018950942697923086	종근당홀딩스
0	272550	8.98	0.10017489597029286	삼양패키징
0	174900	-40.0	-0.04447184081710627	앱클론
0	051370	17.94	0.11061670070138106	인터플렉스
0	000680	1.92	0.018526726887792413	LS네트웍스
0	004360	6.78	0.05221145530244622	세방
0	000480	0.06	0.0376839627766615	CR홀딩스
0	017390	1.91	-0.0033776651889381466	서울가스
0	205470	-17.48	-0.16375959528878645	휴마시스
0	950130	-0.53	0.057813109914926934	엑세스바이오
0	001790	5.97	0.05523815009729111	대한제당
0	084010	6.42	0.08183562283313504	대한제강
0	101730	8.0	0.012551434042626982	위메이드맥스
0	078020	3.09	0.004912096636221598	LS증권
0	023410	7.0	0.0581993306387411	유진기업
0	100840	12.78	0.06624168211477895	SNT에너지
0	007810	1.84	-0.0004992639601068125	코리아써키트
0	007570	-1.1	0.05951343923845835	일양약품
0	024720	-0.61	0.025697021621016558	콜마홀딩스
0	033790	-8.62	-0.010754500412742361	스카이문스테크놀로지
0	054950	15.17	0.09548763406377539	제이브이엠
0	029460	6.44	0.14505755486179403	케이씨
0	226320	0.92	0.02812546680462266	잇츠한불
0	334890	7.13	0.09313865058300354	이지스밸류리츠
0	015360	4.99	0.05196590596645587	예스코홀딩스
0	027360	6.61	0.05869498174486584	아주IB투자
0	217270	-4.17	0.007681097586948279	넵튠
0	100120	10.88	0.08297449334440846	뷰웍스
0	034830	-0.84	0.03497107279725459	한국토지신탁
0	005500	6.99	0.05062003368084192	삼진제약
0	255220	-47.71	-0.0474194160590454	SG
0	102940	-20.12	-0.05898116763133099	코오롱생명과학
0	348340	-55.35	0.003074085459575776	뉴로메카
0	060720	13.13	0.11090631480468874	KH바텍
0	117580	4.72	0.028372739916550763	대성에너지
0	000540	15.99	0.03844321433888681	흥국화재
0	102460	1.44	0.0035676463707691158	이연제약
0	416180	13.64	0.028286637931034482	신성에스티
0	108490	-1.51	-0.019767030256945657	로보티즈
0	003580	-40.28	-0.04821579145661027	HLB글로벌
0	011760	17.7	0.06850664553973626	현대코퍼레이션
0	950170	39.8	0.0982753412995637	JTC
0	016580	7.02	0.09328873901265963	환인제약
0	001230	9.45	0.09537502539102173	동국홀딩스
0	211050	59.54	0.12247087676272225	인카금융서비스
0	005720	3.63	0.0722802476712449	넥센
0	011000	-53.09	-0.22775487758951768	진원생명과학
0	121800	-2.88	-0.03330970923517408	비덴트
0	950140	25.1	0.1231705356218737	잉글우드랩
0	299900	25.3	-0.07417169653074934	위지윅스튜디오
0	009160	-1.09	0.025056150834019037	SIMPAC
0	089970	4.8	0.014250160136174531	브이엠
0	096760	16.48	0.1384957819241021	JW홀딩스
0	123860	5.85	0.014677917562291452	아나패스
0	357550	10.5	0.013687754934435652	석경에이티
0	389020	-4.67	-0.008296525731081946	자람테크놀로지
0	083650	16.02	0.038681827436535775	비에이치아이
0	077360	12.14	0.043534611233957125	덕산하이메탈
0	118990	16.88	0.09410920927956429	모트렉스
0	039840	-13.41	-0.05926839388481447	디오
0	417010	14.35	0.02051434632820933	나노팀
0	441270	13.09	0.08147300613774068	파인엠텍
0	033640	-49.65	-0.07622286852439364	네패스
0	268600	-175.42	-0.06929658031275668	셀리버리
0	056080	-12.48	-0.01886381099071451	유진로봇
0	013120	4.93	0.09392842487041009	동원개발
0	086890	5.1	0.011107443439616378	이수앱지스
0	000490	4.41	0.04092153136179235	대동
0	058430	11.2	0.13456090651558072	포스코스틸리온
0	144960	8.16	0.02521817164433694	뉴파워프라즈마
0	006340	10.02	0.03931039366808584	대원전선
0	299030	3.04	-0.01941743590024087	하나기술
0	096040	-35.53	-0.0866074839236801	이트론
0	001510	0.4	0.00225517019760013	SK증권
0	084680	-3.92	0.027275165904821798	이월드
0	150840	-60.18	-0.020277279118648062	인트로메딕
0	078150	18.65	0.033811754185629976	HB테크놀러지
0	002810	10.38	0.048409374891993616	삼영무역
0	425040	16.53	0.06422560436293705	티이엠씨
0	092230	9.54	0.09501912368831113	KPX홀딩스
0	108230	16.55	0.11325452131745538	톱텍
0	425420	16.86	0.03510320246134498	티에프이
0	138490	10.79	0.1442375017504551	코오롱ENP
0	377190	1.12	0.014363020556902183	디앤디플랫폼리츠
0	064090	-34.95	-0.003820116325088843	인크레더블버즈
0	307750	5.13	0.017839263161585368	국전약품
0	097230	-31.41	-0.04581448854566201	HJ중공업
0	001780	7.19	0.05416533906364206	알루코
0	002150	7.7	0.03951473737314687	도화엔지니어링
0	263720	15.97	0.06339186896514822	디앤씨미디어
0	082850	8.23	0.047317568842239914	우리바이오
0	053210	1.65	0.02163275047991841	스카이라이프
0	001130	8.5	0.08618240215000761	대한제분
0	126340	4.11	0.01673401864521972	비나텍
0	052020	-56.63	-0.11666511337538155	에스티큐브
0	090360	0.77	0.004255113389101108	로보스타
0	102120	-11.1	-0.038811583981821295	어보브반도체
0	148150	-4.89	0.1228133188612663	세경하이테크
0	126600	-3.87	0.055363397535829896	BGF에코머티리얼즈
0	290550	17.41	0.07904551890030644	디케이티
0	235980	-68.44	-0.1256488366313826	메드팩토
0	270520	-9.93	-0.02939749641151545	지오릿에너지
0	037710	6.0	0.16013898547139785	광주신세계
0	036200	9.05	0.08717764599401907	유니셈
0	078350	9.91	0.055320230567769774	한양디지텍
0	179290	14.5	0.06305875197338115	엠아이텍
0	025000	8.07	0.14216632950995928	KPX케미칼
0	213500	6.81	0.0657920477246096	한솔제지
0	048870	1.45	0.05860207332572705	시너지이노베이션
0	214430	14.91	0.04491564143033492	아이쓰리시스템
0	208340	-68.87	-0.1457200778723279	파멥신
0	214680	-0.36	0.0013321104559347852	디알텍
0	294090	-82.07	-0.15781144840348688	이오플로우
0	012030	5.96	0.060206875510627526	DB
0	024850	-1.32	-0.0042129940955589916	HLB이노베이션
0	000520	1.31	0.016272494282471375	삼일제약
0	270660	4.42	0.006106631060393686	에브리봇
0	004090	7.91	0.04355496449855584	한국석유
0	071280	14.18	0.0823325618202194	로체시스템즈
0	003120	-5.04	-0.03193230351654492	일성아이에스
0	086980	-25.24	-0.12680578381343438	쇼박스
0	016590	8.41	0.1474737668117573	신대양제지
0	064260	-9.1	0.005247478940573883	다날
0	000020	7.45	0.052649409291831	동화약품
0	298830	7.32	0.04049994755256792	슈어소프트테크
0	271980	3.16	0.01583669635592156	제일약품
0	070960	9.32	0.09455158948953578	모나용평
0	043370	8.5	0.12180218347726901	피에이치에이
0	024060	1.42	0.00042176296921130323	흥구석유
0	064290	-7.87	-0.014849806358525085	인텍플러스
0	005010	7.54	0.2521099061676397	휴스틸
0	054450	-6.83	0.024993187250306824	텔레칩스
0	051500	16.51	0.07814774434725076	CJ프레시웨이
0	092220	-11.8	-0.15273757880269742	KEC
0	034810	-3.88	0.07820233561758702	해성산업
0	371950	-31.78	-0.08445581148537333	풍원정밀
0	092790	35.49	0.38493799537213	넥스틸
0	030530	-3.01	0.06625721827546521	원익홀딩스
0	004380	0.48	0.014291928167526254	삼익THK
0	006060	-7.57	0.020025025606900157	화승인더
0	080160	18.41	0.037469307056985236	모두투어
0	083930	14.64	0.05635473500143349	아바코
0	018470	-0.07	0.023840263726045863	조일알미늄
0	086390	4.66	0.027486892043179664	유니테스트
0	061970	-5.82	0.0055267636118574645	LB세미콘
0	339770	9.01	0.07219390538486725	교촌에프앤비
0	005950	-13.5	-0.05967115122006992	이수화학
0	004560	-5.93	-0.0796836053788969	현대비앤지스틸
0	102260	8.66	0.13289056022653933	동성케미컬
0	048530	-9.56	-0.01630903183804716	인트론바이오
0	109070	-7.43	-0.006434974581850402	주성코퍼레이션
0	057880	-178.72	-7.149936287696458	푸른소나무
0	404990	2.04	0.02012996750563131	신한서부티엔디리츠
0	017890	2.16	0.06595831651245672	한국알콜
0	039570	5.07	0.03211089500648671	HDC랩스
0	052400	18.18	0.06786145791381394	코나아이
0	047310	9.17	0.04076381458892502	파워로직스
0	214420	15.67	0.06269427388118934	토니모리
0	278650	-0.19	-0.005125381821232675	HLB바이오스텝
0	044450	4.12	0.06150358282025152	KSS해운
0	032620	-1.54	0.015326424823273184	유비케어
0	000140	0.17	0.04651384946162779	하이트진로홀딩스
0	095720	1.44	0.022728467128265775	웅진씽크빅
0	109610	-5.17	0.03253842985950265	에스와이
0	008060	2.11	0.05861713013527261	대덕
0	037560	4.16	0.03961599508096013	LG헬로비전
0	052420	5.8	0.056168477480885354	오성첨단소재
0	067390	-446.04	-0.08167222974965448	아스트
0	004980	14.38	0.08575278237946679	성신양회
0	417310	1.45	0.009567775731336858	코람코더원리츠
0	194370	26.09	0.16678989420515397	제이에스코퍼레이션
0	044990	41.39	0.06499294362326376	에이치엔에스하이텍
0	377450	14.55	0.10150934514794313	리파인
0	204620	10.29	0.08267765412603865	글로벌텍스프리
0	095570	7.72	0.06327515412169649	AJ네트웍스
0	236200	13.33	0.10680828117189503	슈프리마
0	317690	-74.33	-0.10923509054394248	퀀타매트릭스
0	389260	5.39	0.03885333795540707	대명에너지
0	008490	2.46	0.060994529907271985	서흥
0	293480	8.17	0.10020631366580304	하나제약
0	027970	-15.69	0.042738509438321776	한국제지
0	322510	-51.67	-0.03126737320948048	제이엘케이
0	078160	2.38	-0.07700305815651366	메디포스트
0	097800	-54.2	-0.12079983012906333	윈팩
0	045390	9.27	0.010939393360195419	대아티아이
0	011040	-8.53	-0.09793935978764239	경동제약
0	143240	10.91	0.10976751240871833	사람인
0	190510	17.32	0.08914190354327678	나무가
0	254490	13.71	0.05141643840828516	미래반도체
0	203400	-232.94	-0.15486570224421678	에이비온
0	038290	-1.27	0.02254859499872836	마크로젠
0	002390	-8.02	0.019530923031422464	한독
0	001460	4.51	0.0789672122391713	BYC
0	036030	6.92	0.03616922716859438	케이티알파
0	001750	7.4	0.033248032143766613	한양증권
0	012320	4.37	0.06427836169009644	경동인베스트
0	083310	22.87	0.2247444284618752	엘오티베큠
0	016610	0.65	0.00236000719835435	DB금융투자
0	071840	-2.78	0.0068197642756794895	롯데하이마트
0	194700	10.87	0.10116007381142816	노바렉스
0	042370	-0.38	0.08793248739023705	비츠로테크
0	024810	-4.11	0.016299147967628273	이화전기
0	064800	-6.63	-0.05471541570949009	포니링크
0	101930	1.47	0.014575837188493536	인화정공
0	001080	3.54	-0.1539019284519758	만호제강
0	036800	9.28	0.035933307780758914	나이스정보통신
0	330860	-12.57	-0.019214194043087468	네패스아크
0	009580	4.25	0.05378262683984391	무림P&P
0	067080	-1.52	0.006111837706750482	대화제약
0	019680	2.46	-0.0063651786898318565	대교
0	032300	0.13	0.026091962072889593	한국파마
0	015860	6.21	0.06517130043152555	일진홀딩스
0	037270	3.5	0.01472739554917991	YG PLUS
0	078520	6.05	0.04277604526456046	에이블씨엔씨
0	001520	2.31	0.06881816952581664	동양
0	305090	8.34	0.0043979562013405854	마이크로디지탈
0	363280	-76.5	-0.37171294466874716	티와이홀딩스
0	000390	5.33	0.055981167935106636	삼화페인트
0	082800	-3.24	0.01831656663003353	비보존 제약
0	089600	10.46	0.05213341936745744	나스미디어
0	035080	-2.78	0.0023882150645312184	그래디언트
0	033160	-9.18	0.03075856169525846	엠케이전자
0	002020	0.79	0.02544312075379288	코오롱
0	107590	5.82	0.040189198380066155	미원홀딩스
0	226950	-33.0	-0.08084361646366922	올릭스
0	030210	-1.66	-0.007587011513047676	다올투자증권
0	028100	4.54	0.02224656825016006	동아지질
0	008350	-0.09	0.02506652381254746	남선알미늄
0	146320	9.33	0.021437384575563604	비씨엔씨
0	053080	12.77	0.0820635872825435	케이엔솔
0	182360	18.71	0.059937828125553406	큐브엔터
0	036890	12.86	0.11324065824621332	진성티이씨
0	003200	0.9	-0.002803495173502709	일신방직
0	014940	16.7	0.06836545809592656	오리엔탈정공
0	322310	6.18	0.013877212114343602	오로스테크놀로지
0	003070	-5.68	0.012581350342538758	코오롱글로벌
0	122990	6.63	0.0784623930845789	와이솔
0	079940	11.79	0.12065850312760434	가비아
0	068930	8.03	0.0993496571443332	디지털대성
0	092190	-183.08	-0.09066069190352331	서울바이오시스
0	081000	2.48	-0.01868527040134262	일진다이아
0	016790	-565.5	-0.025874345896535735	현대사료
0	083790	-29.33	-0.12548100034915394	CG인바이츠
0	405100	10.51	0.05204915635888328	큐알티
0	023760	12.39	0.024758904662197646	한국캐피탈
0	011810	-73.98	-0.027897766069643316	STX
0	078070	5.91	0.14475417100707164	유비쿼스홀딩스
0	002100	7.98	0.07118893832376831	경농
0	093640	-18.6	-0.022237792865136077	케이알엠
0	016450	12.3	0.14019658561821002	한세예스24홀딩스
0	090350	7.67	0.08949167022639898	노루페인트
0	234080	18.78	0.1284898081385195	JW생명과학
0	149950	3.44	0.01201200676516221	아바텍
0	067280	17.37	0.1366840020193959	멀티캠퍼스
0	036420	-195.24	-0.006344259440939718	콘텐트리중앙
0	264850	11.13	0.028302331797669774	이랜시스
0	445680	-20.76	-0.029095360731007214	큐리옥스바이오시스템즈
0	299660	-36.9	-0.07363616912055176	셀리드
0	138610	-20.3	-0.010417917112683741	나이벡
0	122450	6.85	0.07333020268562641	KX
0	211270	11.66	0.04532538646174686	AP위성
0	298000	-303.79	-0.013151541669458987	효성화학
0	005680	2.59	0.03753351206434316	삼영전자
0	007860	19.08	0.1488877292633413	서연
0	092730	15.12	0.1370553197321503	네오팜
0	092870	3.36	0.008714389374022174	엑시콘
0	317400	4.71	0.07522919962063573	자이에스앤디
0	282690	2.54	0.05208514112177311	동아타이어
0	293780	-21.21	-0.08287348654821822	압타바이오
0	096240	33.62	0.07357522453581916	크레버스
0	060590	-18.41	-0.01794966725999422	씨티씨바이오
0	214390	2.06	0.01911261318489528	경보제약
0	136540	11.73	0.11365429963563711	윈스
0	100250	10.42	0.009559025755019648	진양홀딩스
0	134380	15.74	0.12731415201616533	미원화학
0	090710	-6.43	-0.01827164122036099	휴림로봇
0	079810	1.2	0.006644630466302969	디이엔티
0	199820	6.51	0.035941369823625904	제일일렉트릭
0	045970	-34.72	-0.06721792393619727	코아시아
0	101530	8.31	0.07887163103581768	해태제과식품
0	039980	1.28	0.012566422970214814	폴라리스AI
0	048550	-9.68	0.005998734952494733	SM C&C
0	046440	10.21	0.14624028337428438	KG모빌리언스
0	004250	7.54	0.09020551009387469	NPC
0	033920	12.83	0.05990791930920992	무학
0	049950	2.66	-0.008764693751288926	미래컴퍼니
0	079430	0.74	0.033424983625556313	현대리바트
0	000320	8.41	0.11916023588537956	노루홀딩스
0	073010	31.81	0.06820798603377902	케이에스피
0	035810	4.61	0.06324574956726776	이지홀딩스
0	019210	6.84	0.07312982830667147	와이지-원
0	063160	-17.87	-0.06092507181316634	종근당바이오
0	052260	7.94	0.06421591437878083	현대바이오랜드
0	214180	17.48	0.08764748338915207	헥토이노베이션
0	354320	-6.46	0.049339846813739756	알멕
0	225530	18.1	0.08349391185808368	보광산업
0	396470	4.74	0.008628882134072119	워트
0	053690	11.15	0.08440155559301377	한미글로벌
0	029480	7.51	-0.01593141159659705	광무
0	304100	-15.24	-0.049100474036038906	솔트룩스
0	084990	-34.55	-0.1510146295422369	헬릭스미스
0	182400	5.31	-0.30661017239762095	엔케이맥스
0	267850	6.75	0.04050150656702999	아시아나IDT
0	036190	12.03	0.16171003717472118	금화피에스시
0	005860	109.57	0.007620325575870121	한일사료
0	005430	11.77	0.17809030765541464	한국공항
0	321820	-29.15	-0.01675542472107549	아티스트유나이티드
0	089890	11.02	0.04099925432606194	코세스
0	000050	-1.8	0.025563374841596948	경방
0	006840	6.17	0.06765840425110627	AK홀딩스
0	110790	7.03	0.09652879925209236	크리스에프앤씨
0	025950	8.4	0.03359641638225256	동신건설
0	123410	18.17	0.0982452824799953	코리아에프티
0	101670	-65.4	-0.21726923223395406	하이드로리튬
0	003060	-29.75	1.5370323759430427	에이프로젠바이오로직스
0	234690	6.87	0.04842467610809495	녹십자웰빙
0	131370	8.14	0.04543126519862722	알서포트
0	382840	4.85	0.0184615522922666	원준
0	117730	-177.6	-0.03128985521458984	티로보틱스
0	105840	9.45	0.120279378066265	우진
0	128820	-1.05	0.027769239128966512	대성산업
0	282880	10.09	0.04672981249791888	코윈테크
0	136490	3.26	0.10041331148888945	선진
0	143160	9.72	0.08389736367754962	아이디스
0	100130	-5.94	-0.009776526328093747	동국S&C
0	402030	-27.31	-0.0617617158886955	코난테크놀로지
0	112290	-9.45	-0.03613930311377162	와이씨켐
0	053300	5.33	0.05638802176642083	한국정보인증
0	042600	-15.55	0.001295731885085167	새로닉스
0	206560	-2.88	-0.0	덱스터
0	065680	10.99	0.09995579823512472	우주일렉트로
0	083420	2.76	0.021269355113152966	그린케미칼
0	210980	2.63	0.04449086880860364	SK디앤디
0	321550	-27.32	-0.1432066008146395	티움바이오
0	011280	1.48	0.04621283332879532	태림포장
0	121440	5.41	0.11355314527777698	골프존뉴딘홀딩스
0	006620	11.12	0.06311811712604191	동구바이오제약
0	063570	9.64	0.06746952085091731	한국전자금융
0	092070	3.38	-0.01719440444274951	디엔에프
0	035510	8.19	0.16057808109193095	신세계 I&C
0	042420	2.13	0.05009744817418986	네오위즈홀딩스
0	131400	1.63	-0.039565715788821676	이브이첨단소재
0	106190	7.81	0.05383683675215903	하이텍팜
0	297090	3.59	0.014202862323133785	씨에스베어링
0	000860	2.73	0.051638751321573646	강남제비스코
0	123040	6.11	0.14151715948182375	엠에스오토텍
0	217820	-2.86	0.005560109626189036	원익피앤이
0	023910	12.01	0.17566241413150147	대한약품
0	047560	-10.07	-0.03513003322590648	이스트소프트
0	001470	-73.88	-0.2214413403899836	삼부토건
0	365590	-55.8	-0.05557332753233954	하이딥
0	092200	31.14	0.05442845516017262	디아이씨
0	192440	9.58	0.17508287917594986	슈피겐코리아
0	298540	16.79	0.1831034879154244	더네이쳐홀딩스
0	448900	5.22	0.0266314553409074	한국피아이엠
0	064820	12.11	0.019251372895223922	케이프
0	004710	13.25	0.10250675124347083	한솔테크닉스
0	432720	-68.32	-0.08294774358808388	퀄리타스반도체
0	054210	6.26	0.07061296513503429	이랜텍
0	008110	11.5	0.027455656313456187	대동전자
0	030960	0.66	0.008191401548805	양지사
0	003650	13.89	0.24000480009600192	미창석유
0	015890	5.55	0.13434799274045595	태경산업
0	400760	1.05	0.019477291815018706	NH올원리츠
0	217330	-53.45	-0.07120005459475372	싸이토젠
0	234340	11.02	0.037591890894809	헥토파이낸셜
0	200470	-15.65	-0.0929745468576897	에이팩트
0	007210	13.1	0.10816079226933441	벽산
0	041440	3.54	0.045936228571323574	현대에버다임
0	068790	6.49	0.11284594505862834	DMS
0	027710	4.8	0.03358674532682422	팜스토리
0	079960	15.53	0.17271615024537743	동양이엔피
0	214260	-24.99	-0.019158972508977266	라파스
0	093520	20.67	0.07828406315282126	매커스
0	289220	-22.94	-0.15230281861749656	자이언트스텝
0	068290	5.12	-0.0072585147962032385	삼성출판사
0	091580	19.46	0.10321105306989316	상신이디피
0	065660	-2.41	-0.030274148441629303	안트로젠
0	092130	26.02	0.08945705192496241	이크레더블
0	191420	-4.89	-0.007949694334252848	테고사이언스
0	001360	-27.54	-0.17879116433136932	삼성제약
0	063080	-3.17	-0.0	컴투스홀딩스
0	023600	10.17	0.22722568230073759	삼보판지
0	060570	-1.74	-0.018837437329191537	드림어스컴퍼니
0	078940	-63.99	-0.052897600049991764	퀀타피아
0	273640	11.25	0.04063926649916967	와이엠텍
0	389470	-154.94	-0.09472774948773009	인벤티지랩
0	156100	-7.84	0.011525927314159839	엘앤케이바이오
0	004970	5.76	0.08325139298590627	신라교역
0	000970	4.9	0.095633393324536	한국주철관
0	094280	21.45	0.07664648016608654	효성ITX
0	080420	-2.09	0.02231113444959832	모다이노칩
0	094820	7.48	0.06385956589242062	일진파워
0	396270	-77.22	-0.12389607905252649	넥스트칩
0	147830	9.73	0.03848797250859107	제룡산업
0	009300	11.22	0.13473727664429647	삼아제약
0	215090	-47.42	-0.01887646197214825	휴센텍
0	220260	4.65	0.018550130527447865	켐트로스
0	015230	13.47	0.23479728088555818	대창단조
0	109740	2.47	-0.058757431755060256	디에스케이
0	317870	-16.08	-0.0012019042971684337	엔바이오니아
0	025820	0.52	0.03184672508417605	이구산업
0	356860	5.92	0.02830144104701901	티엘비
0	008040	4.53	0.13567282252808555	사조동아원
0	004310	7.15	0.034023668639053255	현대약품
0	049720	27.72	0.07491558618770636	고려신용정보
0	036560	8.63	0.10372900796668703	영풍정밀
0	067990	3.01	0.03352036102305991	도이치모터스
0	006910	5.26	0.024474239564981515	보성파워텍
0	011330	-4.69	0.0272451754967836	유니켐
0	362320	-3.71	0.03068629577486854	청담글로벌
0	139990	-15.8	-0.014511133443466651	아주스틸
0	032860	-8.55	-0.025456656042755547	더라미
0	065650	-5.77	-0.01989692961908063	하이퍼코퍼레이션
0	039610	9.55	0.05450033817459837	화성밸브
0	217950	8.19	0.03563070953385837	파마리서치바이오
0	950190	16.81	0.2833200139063847	고스트스튜디오
0	125210	20.89	0.05086251452941485	아모그린텍
0	264660	12.56	0.06882086449193457	씨앤지하이테크
0	051160	13.65	0.13260674564077854	지어소프트
0	046210	-10.11	-0.012056878323491069	HLB파나진
0	037460	9.62	0.1291861147728051	삼지전자
0	418470	44.55	0.06500684197011736	밀리의서재
0	002900	16.8	0.1533483399551084	TYM
0	294570	10.09	0.07698808685474089	쿠콘
0	010820	7.77	0.007736277360273237	퍼스텍
0	012860	4.77	0.04095278296551222	모베이스전자
0	203650	23.47	0.07595333408906521	드림시큐리티
0	164060	-8.69	0.008282337796330214	이루다
0	014280	10.09	0.0868364829714537	금강공업
0	382900	1.48	0.011342093291066753	범한퓨얼셀
0	009070	10.26	0.07224185316058107	KCTC
0	002620	-4.94	0.03391834100697749	제일파마홀딩스
0	010580	1.03	0.07657657875514212	에스엠벡셀
0	024090	-4.05	0.05331427299251257	디씨엠
0	002170	5.1	0.118	삼양통상
0	260870	-64.96	-0.5059085307894781	SK시그넷
0	115180	-54.44	-0.22121235814280782	큐리언트
0	310200	14.5	0.1192816216622741	애니플러스
0	175140	-33.67	-0.07438995586815868	휴먼테크놀로지
0	039560	-27.66	-0.0062850099225802815	다산네트웍스
0	160980	7.02	0.03838389736037722	싸이맥스
0	023900	5.59	0.07734821239686905	풍국주정
0	210540	10.9	0.17481859079648987	디와이파워
0	031440	6.45	0.04333028273423468	신세계푸드
0	033530	0.99	0.05993489407569902	에스제이지세종
0	006890	11.27	0.11548685127358126	태경케미컬
0	000700	3.04	0.14701194030979195	유수홀딩스
0	008970	-1.78	0.012510373658703132	동양철관
0	290670	-10.98	0.000608956878789082	대보마그네틱
0	065450	-7.18	-0.02458592091812748	빅텍
0	272110	24.26	0.08631080059651489	케이엔제이
0	419050	8.69	0.0023974880353359596	삼기이브이
0	012610	-4.58	-0.005422652371108976	경인양행
0	073490	7.3	0.05468449699819276	이노와이어리스
0	007540	3.06	0.028845044421368406	샘표
0	042520	-48.64	-0.022048517237215796	한스바이오메드
0	061250	2.21	0.020577641772826807	화일약품
0	348150	-22.66	-0.10402253454222887	고바이오랩
0	274090	-3.83	0.0040560857510608915	켄코아에어로스페이스
0	288330	-118.94	-0.3985043922501476	브릿지바이오테라퓨틱스
0	251370	-2.33	-0.013841419548306035	와이엠티
0	149980	12.45	0.037149706307038816	하이로닉
0	038390	8.38	0.05776303219236507	레드캡투어
0	285490	21.01	0.17941242431038348	노바텍
0	315640	-36.28	-0.04879110213419563	딥노이드
0	277880	-6.86	0.005397247684337868	티에스아이
0	038110	23.5	0.0816430621143856	에코플라스틱
0	089470	6.86	0.08083262502725039	HDC현대EP
0	282720	23.15	0.029395663705896868	금양그린파워
0	053280	-1.8	0.016411997736276173	예스24
0	389500	-65.4	-0.03176989518771186	에스비비테크
0	183490	-4.72	-0.13010982389526912	엔지켐생명과학
0	043610	8.2	0.0556581375992043	지니뮤직
0	004080	8.36	0.07328833172613308	신흥
0	445180	19.82	0.08940969414829618	퓨릿
0	104460	5.21	0.026823332162371004	디와이피엔에프
0	086710	14.27	0.09070816789128673	선진뷰티사이언스
0	072870	7.06	0.03800267721552776	메가스터디
0	003830	1.46	0.008815180916896351	대한화섬
0	259630	30.64	0.06373687200446702	엠플러스
0	067000	7.96	0.05626467684875167	조이시티
0	004140	10.97	0.06550039735667192	동방
0	013580	7.07	0.05118905691800737	계룡건설
0	024900	13.84	0.04609320370271531	덕양산업
0	208370	11.02	0.02575878552165795	셀바스헬스케어
0	246710	-38.09	-0.0661080415695694	티앤알바이오팹
0	205100	10.52	0.03469594358535872	엑셈
