	Unnamed: 0	Code	ROE	PM	ROE_Rank	PM_Rank	Total_Rank
2296	0	42940	43.07	0.3417887487876359	19.0	15.0	34.0
763	0	92790	35.49	0.38493799537213	31.0	13.0	44.0
2499	0	202960	34.84	0.3709273981089578	32.0	14.0	46.0
1332	0	19590	30.12	0.3185538332671599	50.0	19.0	69.0
1515	0	208140	30.34	0.232813668945726	48.0	36.0	84.0
2253	0	6920	28.25	0.2267250780421446	58.0	39.0	97.0
1791	0	38010	26.24	0.2619013167414267	75.0	28.0	103.0
1303	0	35610	26.51	0.2293217743620852	72.0	37.0	109.0
360	0	41190	26.51	0.2219946340478319	72.0	42.0	114.0
2133	0	46310	24.22	0.2369168554843204	94.0	34.0	128.0
580	0	18310	23.35	0.2635323097831857	105.0	27.0	132.0
1240	0	8260	23.77	0.2236011486836945	98.0	41.0	139.0
1630	0	90410	23.52	0.2167355350703893	100.0	46.0	146.0
1643	0	101000	27.62	0.1714656062017064	61.0	85.0	146.0
400	0	272450	112.52	0.1414624829383201	1.0	147.0	148.0
823	0	83310	22.87	0.2247444284618752	109.0	40.0	149.0
133	0	383220	27.42	0.1709004215657551	66.0	88.0	154.0
2515	0	114920	27.53	0.1707014121023284	65.0	89.0	154.0
554	0	306200	20.68	0.2707228475140428	144.0	25.0	169.0
2378	0	17250	23.43	0.1854259495890368	104.0	66.0	170.0
797	0	194370	26.09	0.1667898942051539	77.0	97.0	174.0
2485	0	244880	19.18	0.321285140562249	163.0	17.0	180.0
2139	0	78590	21.0	0.213197266100391	137.0	47.0	184.0
585	0	35150	25.09	0.1618017816124152	86.0	102.0	188.0
6	0	270	21.14	0.1792123837344954	130.0	72.0	202.0
1091	0	285490	21.01	0.1794124243103834	135.0	70.0	205.0
1327	0	89850	22.58	0.1680556171301256	114.0	93.0	207.0
2416	0	53060	29.75	0.1369394162198782	52.0	158.0	210.0
612	0	126700	22.06	0.1679860538451298	117.0	94.0	211.0
240	0	192080	18.9	0.2212401531826314	168.0	43.0	211.0
361	0	9900	22.73	0.1641183352338779	112.0	101.0	213.0
671	0	211050	59.54	0.1224708767627222	7.0	209.0	216.0
200	0	73240	21.36	0.1689371087860333	128.0	91.0	219.0
567	0	5390	21.69	0.1608607364416613	123.0	106.0	229.0
563	0	35890	17.85	0.2516383043024036	199.0	31.0	230.0
621	0	298690	66.45	0.119680723584562	4.0	227.0	231.0
475	0	101160	25.3	0.1375080756816437	83.0	155.0	238.0
1	0	660	27.58	0.1305566405509481	62.0	183.0	245.0
1801	0	19180	28.65	0.1281670036874033	56.0	191.0	247.0
1255	0	58630	21.13	0.1529916548439312	131.0	116.0	247.0
1193	0	382800	21.5	0.1460041593633005	124.0	130.0	254.0
230	0	9970	16.88	0.2971402481539915	234.0	23.0	257.0
438	0	25980	17.47	0.2060311601835322	208.0	52.0	260.0
315	0	183300	26.0	0.1301765597190937	79.0	185.0	264.0
1043	0	950190	16.81	0.2833200139063847	240.0	24.0	264.0
177	0	5850	18.3	0.1688912969385204	187.0	92.0	279.0
270	0	7340	27.29	0.1209828106714733	67.0	219.0	286.0
890	0	7860	19.08	0.1488877292633413	165.0	122.0	287.0
675	0	950140	25.1	0.1231705356218737	85.0	204.0	289.0
980	0	298540	16.79	0.1831034879154244	244.0	68.0	312.0
586	0	36620	37.53	0.1076242218739512	29.0	284.0	313.0
2150	0	267790	19.47	0.137175484158854	157.0	156.0	313.0
1396	0	54040	16.12	0.1983553011829393	259.0	58.0	317.0
1133	0	264450	16.81	0.1750561839804275	240.0	78.0	318.0
1168	0	2780	18.4	0.1441547603571264	184.0	138.0	322.0
1925	0	263920	29.14	0.1106986561183147	54.0	271.0	325.0
1928	0	263770	15.82	0.1936148300720906	266.0	63.0	329.0
459	0	215000	16.86	0.16479394986171	236.0	98.0	334.0
1318	0	142210	18.64	0.1331722165002703	176.0	172.0	348.0
1463	0	52790	15.0	0.2210153602026502	306.0	44.0	350.0
1050	0	2900	16.8	0.1533483399551084	243.0	115.0	358.0
878	0	234080	18.78	0.1284898081385195	172.0	189.0	361.0
998	0	79960	15.53	0.1727161502453774	279.0	84.0	363.0
462	0	114840	41.62	0.0983702068837235	20.0	343.0	363.0
419	0	284740	14.85	0.2005922107788065	310.0	56.0	366.0
330	0	105630	17.22	0.141139489194499	220.0	149.0	369.0
1683	0	9180	16.82	0.1456186934094197	239.0	132.0	371.0
668	0	950170	39.8	0.0982753412995637	26.0	346.0	372.0
880	0	67280	17.37	0.1366840020193959	214.0	159.0	373.0
244	0	18290	47.27	0.0954751645542542	13.0	361.0	374.0
490	0	200670	19.16	0.1211784419879629	164.0	218.0	382.0
988	0	3650	13.89	0.2400048000960019	354.0	33.0	387.0
545	0	230360	18.09	0.1255733846383056	192.0	196.0	388.0
414	0	194480	33.81	0.0973907899907674	36.0	353.0	389.0
2039	0	246690	13.55	0.3270933229273434	374.0	16.0	390.0
72	0	21240	19.88	0.1143889648625128	149.0	255.0	404.0
1619	0	94970	19.94	0.1138638290159195	148.0	257.0	405.0
679	0	96760	16.48	0.1384957819241021	253.0	154.0	407.0
1025	0	15230	13.47	0.2347972808855581	378.0	35.0	413.0
602	0	265520	17.26	0.1264698106577501	219.0	195.0	414.0
1481	0	241520	14.82	0.1617960358491939	311.0	103.0	414.0
1766	0	10240	13.77	0.1989903381374806	360.0	57.0	417.0
1738	0	53270	19.63	0.1111369153144369	155.0	268.0	423.0
265	0	145720	19.8	0.1101324798917054	151.0	276.0	427.0
1387	0	43260	19.22	0.1118461625560035	161.0	266.0	427.0
401	0	3960	17.38	0.1216036470310122	213.0	215.0	428.0
1141	0	60560	15.46	0.1411635460396549	285.0	148.0	433.0
1887	0	307280	18.61	0.114649968076443	180.0	254.0	434.0
349	0	5180	14.7	0.1496635394203408	315.0	120.0	435.0
42	0	402340	13.73	0.1791855910327058	362.0	73.0	435.0
1368	0	65710	17.04	0.1217217067255924	225.0	214.0	439.0
564	0	45100	15.39	0.1392342931937172	289.0	153.0	442.0
482	0	200880	19.68	0.1059948002277411	154.0	291.0	445.0
394	0	91810	44.55	0.086299313338555	15.0	433.0	448.0
402	0	348210	27.58	0.0922310810528233	62.0	388.0	450.0
2207	0	20180	20.86	0.1027098535923559	143.0	309.0	452.0
363	0	30190	17.7	0.1155753709134927	201.0	251.0	452.0
1597	0	130580	13.86	0.1676363277783256	357.0	95.0	452.0
582	0	83450	16.97	0.120233403306345	229.0	224.0	453.0
891	0	92730	15.12	0.1370553197321503	301.0	157.0	458.0
1178	0	353810	27.57	0.0909022872780572	64.0	395.0	459.0
2164	0	290270	17.44	0.1158121536723787	211.0	249.0	460.0
901	0	134380	15.74	0.1273141520161653	267.0	194.0	461.0
1762	0	39420	14.53	0.1448440744812662	326.0	135.0	461.0
1003	0	91580	19.46	0.1032110530698931	158.0	307.0	465.0
1167	0	66620	15.51	0.130264348175696	281.0	184.0	465.0
1171	0	85670	26.77	0.0904999365260719	69.0	397.0	466.0
2076	0	66360	18.33	0.108855080919757	186.0	281.0	467.0
630	0	51370	17.94	0.110616700701381	197.0	273.0	470.0
351	0	1060	24.79	0.0932451173761725	89.0	381.0	470.0
320	0	90460	17.46	0.112813201159647	209.0	263.0	472.0
577	0	51360	22.8	0.0952373182225148	110.0	364.0	474.0
458	0	2960	31.27	0.0864323661626481	43.0	431.0	474.0
1199	0	13310	19.21	0.1023969996483047	162.0	314.0	476.0
593	0	337930	22.89	0.0946375749753337	108.0	369.0	477.0
1140	0	14580	12.81	0.1980665885546703	418.0	59.0	477.0
1385	0	234300	20.97	0.0986527325162694	138.0	342.0	480.0
1005	0	92130	26.02	0.0894570519249624	78.0	403.0	481.0
368	0	340570	31.1	0.085848323440336	45.0	438.0	483.0
1150	0	99440	18.37	0.1048711480380431	185.0	299.0	484.0
1916	0	88910	12.8	0.1876227328326977	420.0	65.0	485.0
30	0	11200	12.47	0.2110505463443488	435.0	50.0	485.0
220	0	67160	31.0	0.0842284830876669	46.0	451.0	497.0
1284	0	11560	15.32	0.122556968618571	292.0	208.0	500.0
386	0	215200	17.0	0.1104494362771125	227.0	274.0	501.0
65	0	161390	12.33	0.1920018096530704	441.0	64.0	505.0
410	0	195870	13.87	0.140745501285347	356.0	150.0	506.0
707	0	108230	16.55	0.1132545213174553	249.0	260.0	509.0
1628	0	54930	16.98	0.1084123222748815	228.0	282.0	510.0
1953	0	98120	14.22	0.1333573857194784	341.0	170.0	511.0
68	0	28050	18.96	0.0982921157833243	167.0	345.0	512.0
1451	0	9780	13.03	0.1542888391229623	410.0	114.0	524.0
1078	0	272110	24.26	0.0863108005965148	93.0	432.0	525.0
1520	0	339950	18.62	0.0982262181406998	179.0	348.0	527.0
189	0	4490	14.96	0.1201538617268954	307.0	225.0	532.0
1420	0	173130	25.71	0.0837970703107698	82.0	454.0	536.0
575	0	41830	14.36	0.1232306468860364	334.0	203.0	537.0
939	0	123410	18.17	0.0982452824799953	190.0	347.0	537.0
1977	0	145270	11.85	0.1835290272016159	471.0	67.0	538.0
1469	0	36640	12.15	0.1730478521399791	456.0	83.0	539.0
289	0	319660	18.18	0.0979357004738147	188.0	351.0	539.0
1817	0	170790	13.81	0.1307242705585702	359.0	180.0	539.0
974	0	23910	12.01	0.1756624141315014	464.0	76.0	540.0
1046	0	51160	13.65	0.1326067456407785	365.0	175.0	540.0
1514	0	338100	12.16	0.1713747872877396	455.0	86.0	541.0
365	0	5880	15.07	0.1167111794757989	304.0	242.0	546.0
409	0	336570	30.31	0.078907097698905	49.0	499.0	548.0
96	0	271560	13.5	0.1328258154001377	377.0	174.0	551.0
92	0	3230	38.27	0.0764562825709322	28.0	524.0	552.0
1102	0	445180	19.82	0.0894096941482961	150.0	404.0	554.0
1065	0	310200	14.5	0.1192816216622741	327.0	228.0	555.0
932	0	5430	11.77	0.1780903076554146	482.0	74.0	556.0
1249	0	5990	13.77	0.1240182716632612	360.0	200.0	560.0
1609	0	378850	23.6	0.0826658907510983	99.0	465.0	564.0
1232	0	137950	13.3	0.1314866260596885	388.0	177.0	565.0
930	0	36190	12.03	0.1617100371747211	461.0	104.0	565.0
1878	0	204020	11.72	0.1747833591755516	484.0	82.0	566.0
1835	0	19540	29.93	0.0774925121765582	51.0	515.0	566.0
1224	0	21080	11.66	0.1768901569186876	492.0	75.0	567.0
434	0	82920	17.27	0.0981679151745665	218.0	349.0	567.0
385	0	272290	15.59	0.1059212980183017	275.0	292.0	567.0
148	0	357780	17.54	0.0954518710093347	206.0	362.0	568.0
1714	0	111110	12.11	0.1592374892412619	458.0	110.0	568.0
505	0	29960	19.79	0.0880245649948822	152.0	418.0	570.0
526	0	243070	16.61	0.1005916947185767	248.0	323.0	571.0
1359	0	366030	16.03	0.1025103916248424	260.0	311.0	571.0
1343	0	417790	15.59	0.1052631578947368	275.0	297.0	572.0
1094	0	38110	23.5	0.0816430621143856	102.0	478.0	580.0
1616	0	155650	12.42	0.1416189248058184	439.0	145.0	584.0
435	0	18250	13.17	0.1290152072304465	398.0	187.0	585.0
468	0	453340	11.82	0.1547629829901701	473.0	113.0	586.0
576	0	9470	25.99	0.078295251393003	80.0	506.0	586.0
1699	0	271830	13.3	0.1237979846146615	388.0	201.0	589.0
1375	0	227840	11.96	0.1483692945063848	466.0	123.0	589.0
896	0	96240	33.62	0.0735752245358191	38.0	555.0	593.0
51	0	86280	15.07	0.1066545643811966	304.0	289.0	593.0
876	0	16450	12.3	0.14019658561821	444.0	151.0	595.0
1226	0	69510	14.67	0.1093417890983569	318.0	279.0	597.0
518	0	43150	13.52	0.1204586134272799	376.0	222.0	598.0
1661	0	250000	11.8	0.1491678710169331	478.0	121.0	599.0
1032	0	49720	27.72	0.0749155861877063	60.0	542.0	602.0
502	0	33270	13.47	0.1198298851376082	378.0	226.0	604.0
175	0	240	10.75	0.2061073900490624	554.0	51.0	605.0
1233	0	15590	12.19	0.1393369333388348	454.0	152.0	606.0
685	0	118990	16.88	0.0941092092795642	234.0	374.0	608.0
1957	0	3310	13.94	0.114022127282101	353.0	256.0	609.0
529	0	13030	11.85	0.1440785519358074	471.0	139.0	610.0
568	0	10690	16.91	0.0939091493844787	233.0	378.0	611.0
542	0	94170	64.09	0.0697207851993717	6.0	606.0	612.0
1458	0	122310	13.62	0.1160209105937424	369.0	246.0	615.0
2146	0	131090	13.36	0.1182095198066617	383.0	235.0	618.0
1674	0	18500	18.63	0.0852139519442959	178.0	443.0	621.0
517	0	104830	11.3	0.1593832765796443	513.0	109.0	622.0
1221	0	84730	11.34	0.1552229039787875	510.0	112.0	622.0
814	0	190510	17.32	0.0891419035432767	216.0	407.0	623.0
1070	0	210540	10.9	0.1748185907964898	543.0	81.0	624.0
1336	0	42500	14.25	0.1069463280339131	339.0	286.0	625.0
241	0	300720	12.52	0.1276617813871782	432.0	193.0	625.0
1408	0	7280	13.2	0.1187377568946597	394.0	232.0	626.0
2171	0	353190	14.28	0.1064798458053521	337.0	290.0	627.0
1054	0	203650	23.47	0.0759533340890652	103.0	529.0	632.0
920	0	214180	17.48	0.087647483389152	207.0	425.0	632.0
443	0	183190	12.29	0.1282658197398717	445.0	190.0	635.0
1557	0	158430	13.29	0.1161321153784179	390.0	245.0	635.0
1009	0	23600	10.17	0.2272256823007375	598.0	38.0	636.0
254	0	33100	57.64	0.0677475521612723	8.0	629.0	637.0
799	0	377450	14.55	0.1015093451479431	324.0	317.0	641.0
541	0	99430	18.86	0.0818144650096287	170.0	475.0	645.0
922	0	225530	18.1	0.0834939118580836	191.0	455.0	646.0
90	0	241560	11.89	0.1311270712362551	469.0	178.0	647.0
1017	0	94280	21.45	0.0766464801660865	125.0	522.0	647.0
1000	0	93520	20.67	0.0782840631528212	145.0	507.0	652.0
647	0	54950	15.17	0.0954876340637753	298.0	360.0	658.0
186	0	178320	21.43	0.0756951152981406	126.0	532.0	658.0
1204	0	10100	15.26	0.0950261502190368	294.0	365.0	659.0
915	0	73010	31.81	0.068207986033779	41.0	623.0	664.0
605	0	114810	22.58	0.0735783348736113	114.0	554.0	668.0
2412	0	335870	12.02	0.1226320968420763	462.0	207.0	669.0
660	0	60720	13.13	0.1109063148046887	403.0	269.0	672.0
802	0	236200	13.33	0.106808281171895	386.0	287.0	673.0
1049	0	418470	44.55	0.0650068419701173	15.0	659.0	674.0
858	0	36890	12.86	0.1132406582462133	414.0	261.0	675.0
1217	0	124560	12.46	0.1174287200737595	436.0	240.0	676.0
1176	0	100700	11.59	0.1311175247494025	498.0	179.0	677.0
594	0	60250	17.7	0.0816837907992478	201.0	477.0	678.0
798	0	44990	41.39	0.0649929436232637	21.0	660.0	681.0
174	0	103140	12.81	0.1125105345948665	418.0	264.0	682.0
1022	0	9300	11.22	0.1347372766442964	520.0	163.0	683.0
709	0	138490	10.79	0.1442375017504551	548.0	137.0	685.0
695	0	58430	11.2	0.1345609065155807	522.0	164.0	686.0
1602	0	7370	15.15	0.092324805564974	299.0	387.0	686.0
1187	0	67900	10.72	0.1470406415034353	560.0	127.0	687.0
994	0	7210	13.1	0.1081607922693344	405.0	283.0	688.0
397	0	383800	9.32	0.3193495488389248	672.0	18.0	690.0
456	0	206640	17.02	0.0825748272272791	226.0	467.0	693.0
141	0	30000	15.86	0.0869894572453807	265.0	429.0	694.0
1306	0	16740	10.42	0.152379443888628	578.0	117.0	695.0
623	0	35600	14.19	0.0969475421987129	344.0	354.0	698.0
310	0	74600	16.24	0.0852670043397365	257.0	442.0	699.0
228	0	108320	12.56	0.1107136300161897	429.0	270.0	699.0
864	0	79940	11.79	0.1206585031276043	480.0	220.0	700.0
286	0	25540	12.25	0.1150186326450513	448.0	253.0	701.0
60	0	11070	15.48	0.087842169548498	283.0	421.0	704.0
983	0	4710	13.25	0.1025067512434708	392.0	312.0	704.0
503	0	33500	15.65	0.0860311275718895	271.0	435.0	706.0
1996	0	332370	11.42	0.1242910045628357	507.0	199.0	706.0
1289	0	264900	11.81	0.1183661010156311	474.0	233.0	707.0
726	0	290550	17.41	0.0790455189003064	212.0	496.0	708.0
1319	0	448710	26.63	0.0666489441065292	71.0	639.0	710.0
181	0	225570	26.3	0.0668686172254535	74.0	637.0	711.0
512	0	439090	21.02	0.0714539568899812	134.0	579.0	713.0
520	0	2310	9.8	0.1700974804194207	627.0	90.0	717.0
1144	0	357230	10.98	0.1306830263681685	535.0	182.0	717.0
2142	0	192390	9.9	0.1674637882311182	622.0	96.0	718.0
317	0	89590	27.28	0.0655385359590732	68.0	652.0	720.0
909	0	46440	10.21	0.1462402833742843	594.0	129.0	723.0
979	0	192440	9.58	0.1750828791759498	647.0	77.0	724.0
1439	0	12790	10.57	0.136327872428272	566.0	160.0	726.0
1107	0	259630	30.64	0.063736872004467	47.0	680.0	727.0
357	0	49770	13.02	0.1014615674434029	412.0	318.0	730.0
1891	0	99390	14.14	0.092971741999697	347.0	384.0	731.0
198	0	192820	23.8	0.0671602067281012	97.0	635.0	732.0
1104	0	86710	14.27	0.0907081678912867	338.0	396.0	734.0
2188	0	99410	14.67	0.0879349157480054	318.0	419.0	737.0
1516	0	16090	9.25	0.2014209196221025	685.0	55.0	740.0
899	0	136540	11.73	0.1136542996356371	483.0	258.0	741.0
1475	0	168360	24.34	0.065115848329272	91.0	657.0	748.0
314	0	5440	14.4	0.0881083075874332	332.0	416.0	748.0
123	0	257720	64.67	0.0590501729136594	5.0	744.0	749.0
267	0	56190	12.48	0.1021103730340303	434.0	315.0	749.0
146	0	51600	13.41	0.0946070878274268	380.0	371.0	751.0
565	0	53610	12.82	0.0988875154511742	417.0	341.0	758.0
1317	0	900340	8.91	0.2205080469103192	716.0	45.0	761.0
759	0	51500	16.51	0.0781477443472507	252.0	509.0	761.0
205	0	36930	19.07	0.0700765788359388	166.0	598.0	764.0
1073	0	6890	11.27	0.1154868512735812	516.0	252.0	768.0
2088	0	45340	18.58	0.0709580519649467	181.0	587.0	768.0
2288	0	84870	10.93	0.1189302122031129	539.0	231.0	770.0
795	0	4980	14.38	0.0857527823794667	333.0	439.0	772.0
432	0	5610	15.51	0.0794344011786706	281.0	494.0	775.0
271	0	241710	21.97	0.0651000553489771	119.0	658.0	777.0
407	0	420770	20.87	0.0667839520071439	141.0	638.0	779.0
390	0	237880	17.66	0.0719825293057693	205.0	575.0	780.0
2362	0	225590	9.06	0.1750238653683583	701.0	79.0	780.0
153	0	35900	21.98	0.064852716975782	118.0	662.0	780.0
158	0	111770	10.53	0.12151957928855	569.0	216.0	785.0
2208	0	297570	13.61	0.0882019475072058	370.0	415.0	785.0
1742	0	4780	9.6	0.1417794373646619	642.0	144.0	786.0
1369	0	24880	12.96	0.0940231878884443	413.0	375.0	788.0
296	0	69260	11.67	0.1042736988191312	490.0	301.0	791.0
1956	0	263020	10.76	0.1165005728418411	551.0	243.0	794.0
377	0	15750	13.63	0.0876109215017064	368.0	426.0	794.0
581	0	1940	8.37	0.3004185657627307	774.0	21.0	795.0
169	0	5290	16.95	0.072997409089122	230.0	565.0	795.0
1161	0	54670	11.81	0.1003746966068013	474.0	327.0	801.0
1833	0	450520	15.43	0.0773274732987863	286.0	518.0	804.0
84	0	78930	8.9	0.1710269870112555	718.0	87.0	805.0
1930	0	123700	9.59	0.1345386775765303	644.0	165.0	809.0
2131	0	131220	10.17	0.1222072200814057	598.0	212.0	810.0
388	0	14830	9.59	0.1338329764453961	644.0	168.0	812.0
745	0	71280	14.18	0.0823325618202194	345.0	468.0	813.0
1389	0	86670	14.82	0.0787816017793775	311.0	502.0	813.0
782	0	52400	18.18	0.0678614579138139	188.0	627.0	815.0
150	0	214450	20.87	0.0640329371360001	141.0	675.0	816.0
291	0	192400	12.72	0.0912381843390604	423.0	394.0	817.0
1644	0	241790	13.08	0.0884769190660376	407.0	411.0	818.0
1473	0	263860	16.73	0.072175681089469	246.0	572.0	818.0
667	0	11760	17.7	0.0685066455397362	201.0	618.0	819.0
813	0	143240	10.91	0.1097675124087183	541.0	278.0	819.0
1311	0	5870	11.69	0.0999666088545596	488.0	334.0	822.0
2346	0	149010	15.27	0.0754990487119862	293.0	533.0	826.0
1048	0	37460	9.62	0.1291861147728051	641.0	186.0	827.0
1390	0	59210	15.43	0.0749728451157713	286.0	541.0	827.0
1164	0	17370	21.77	0.0620954901756475	121.0	707.0	828.0
300	0	222080	17.96	0.0673021032131594	196.0	633.0	829.0
1260	0	159010	17.05	0.0697621536588652	224.0	605.0	829.0
252	0	9450	14.65	0.0781211501244053	320.0	510.0	830.0
1489	0	36670	10.75	0.1100095911274594	554.0	277.0	831.0
1618	0	336060	22.76	0.0605490876202285	111.0	723.0	834.0
1201	0	5710	8.28	0.2053572808577317	782.0	53.0	835.0
584	0	267980	10.17	0.1174477485025766	598.0	239.0	837.0
535	0	104700	8.26	0.2028411819129375	786.0	54.0	840.0
1531	0	53980	28.45	0.0565702888532825	57.0	784.0	841.0
555	0	126720	10.21	0.1159794767153872	594.0	247.0	841.0
1606	0	224110	11.12	0.1019586656921007	526.0	316.0	842.0
209	0	137400	24.29	0.0586573329026315	92.0	750.0	842.0
1235	0	215360	19.49	0.0633552495108974	156.0	687.0	843.0
2530	0	318660	33.72	0.0549388164713896	37.0	812.0	849.0
430	0	33240	11.33	0.0990526262296522	511.0	338.0	849.0
261	0	248070	15.99	0.0707685230839999	262.0	590.0	852.0
1710	0	306040	9.93	0.1181965236713866	616.0	236.0	852.0
1304	0	260970	14.24	0.0775744571967898	340.0	514.0	854.0
598	0	1390	11.06	0.1003804559896292	529.0	326.0	855.0
348	0	64960	9.91	0.1178550792355442	619.0	238.0	857.0
604	0	50890	14.45	0.0763472305979698	331.0	526.0	857.0
486	0	34950	18.64	0.0636133570297197	176.0	682.0	858.0
38	0	267260	40.71	0.0531558863506304	23.0	836.0	859.0
2552	0	245450	15.62	0.0709988592849941	274.0	586.0	860.0
1422	0	408920	10.33	0.1103477846894025	586.0	275.0	861.0
978	0	92200	31.14	0.0544284551601726	44.0	819.0	863.0
2501	0	351020	21.87	0.0590976247300829	120.0	743.0	863.0
2396	0	121890	24.65	0.0572729551149559	90.0	773.0	863.0
513	0	36530	8.5	0.161634038864408	760.0	105.0	865.0
212	0	298020	13.04	0.0833128129360584	409.0	457.0	866.0
262	0	2840	16.95	0.0670040132612109	230.0	636.0	866.0
826	0	194700	10.87	0.1011600738114281	546.0	321.0	867.0
208	0	298050	14.55	0.0744305827055283	324.0	544.0	868.0
860	0	14940	16.7	0.0683654580959265	247.0	622.0	869.0
957	0	65680	10.99	0.0999557982351247	534.0	335.0	869.0
380	0	16380	7.96	0.2120223805363711	821.0	48.0	869.0
494	0	23160	9.52	0.121420933824403	653.0	217.0	870.0
227	0	31980	22.34	0.0583873940717931	116.0	758.0	874.0
1355	0	40420	10.38	0.1055730556962242	580.0	295.0	875.0
218	0	1120	13.58	0.078548942611618	372.0	503.0	875.0
2053	0	114630	8.1	0.1792458118401309	806.0	71.0	877.0
399	0	2030	9.06	0.1322960967148303	701.0	176.0	877.0
1517	0	3780	15.7	0.0690344263784176	268.0	610.0	878.0
191	0	10060	10.66	0.1013742426675946	562.0	320.0	882.0
528	0	138580	21.39	0.0584933156965653	127.0	756.0	883.0
946	0	105840	9.45	0.120279378066265	662.0	223.0	885.0
688	0	441270	13.09	0.0814730061377406	406.0	479.0	885.0
411	0	251970	13.2	0.0792841572322621	394.0	495.0	889.0
757	0	5010	7.54	0.2521099061676397	859.0	30.0	889.0
1360	0	111710	10.14	0.1066947328065507	602.0	288.0	890.0
2302	0	76340	8.55	0.1427546489663182	751.0	141.0	892.0
856	0	53080	12.77	0.0820635872825435	422.0	470.0	892.0
188	0	42670	11.79	0.088447958213327	480.0	413.0	893.0
748	0	16590	8.41	0.1474737668117573	769.0	126.0	895.0
333	0	114090	13.61	0.0763652209266115	370.0	525.0	895.0
1999	0	45060	8.33	0.150408580485106	777.0	119.0	896.0
966	0	35510	8.19	0.1605780810919309	793.0	107.0	900.0
2347	0	900260	7.35	0.2981215096396253	879.0	22.0	901.0
603	0	3800	8.11	0.164677773267597	802.0	99.0	901.0
857	0	182360	18.71	0.0599378281255534	174.0	729.0	903.0
1532	0	1560	11.61	0.0884658454647256	497.0	412.0	909.0
775	0	102260	8.66	0.1328905602265393	738.0	173.0	911.0
1192	0	66700	18.77	0.0592018357468543	173.0	741.0	914.0
316	0	383310	34.05	0.0501366012481974	34.0	881.0	915.0
2210	0	52460	12.86	0.0788559638610848	414.0	501.0	915.0
256	0	287410	36.36	0.0498184933691961	30.0	886.0	916.0
168	0	14680	13.96	0.0725579156197314	350.0	567.0	917.0
2219	0	31510	8.86	0.1253291472554182	721.0	197.0	918.0
2127	0	340440	12.24	0.0820153654833566	450.0	471.0	921.0
1242	0	17550	10.75	0.0948531012623426	554.0	368.0	922.0
1117	0	3720	15.15	0.0681843176069504	299.0	624.0	923.0
301	0	39130	43.71	0.0486505697898598	17.0	906.0	923.0
705	0	425040	16.53	0.064225604362937	250.0	673.0	923.0
440	0	79370	13.16	0.0761991685400726	399.0	527.0	926.0
493	0	5810	8.45	0.1344032066464169	764.0	166.0	930.0
571	0	84110	7.95	0.1581263744597609	823.0	111.0	934.0
1139	0	1020	8.54	0.1307225301131184	753.0	181.0	934.0
1723	0	17650	7.37	0.1967153943331528	875.0	60.0	935.0
511	0	26890	11.38	0.0874543486978734	508.0	427.0	935.0
1737	0	155660	8.42	0.1337958374628345	767.0	169.0	936.0
1860	0	67920	11.97	0.0816862331468403	465.0	476.0	941.0
55	0	3490	13.19	0.0742144044446285	396.0	546.0	942.0
1827	0	92300	10.78	0.0913311555342639	550.0	392.0	942.0
2366	0	310870	9.03	0.116929793180621	705.0	241.0	946.0
716	0	263720	15.97	0.0633918689651482	264.0	686.0	950.0
378	0	131970	13.34	0.072337263280679	384.0	568.0	952.0
733	0	25000	8.07	0.1421663295099592	810.0	143.0	953.0
433	0	30520	12.66	0.075821280241554	425.0	530.0	955.0
1715	0	58730	9.8	0.1003669236297818	627.0	328.0	955.0
22	0	259960	16.81	0.0609346188340607	240.0	718.0	958.0
2110	0	25880	10.51	0.0925876488693659	572.0	386.0	958.0
145	0	282330	16.94	0.0599810715933882	232.0	728.0	960.0
354	0	69080	10.76	0.0882398248208439	551.0	414.0	965.0
436	0	14620	9.37	0.1048089784998858	666.0	300.0	966.0
472	0	39440	13.64	0.0698131946937971	366.0	602.0	968.0
417	0	335890	44.89	0.0451495741615668	14.0	955.0	969.0
924	0	53690	11.15	0.0844015555930137	524.0	447.0	971.0
784	0	214420	15.67	0.0626942738811893	270.0	702.0	972.0
754	0	43370	8.5	0.121802183477269	760.0	213.0	973.0
1357	0	41920	9.33	0.1035014314027747	670.0	304.0	974.0
1615	0	68330	11.24	0.0831229785698235	518.0	459.0	977.0
449	0	91700	9.52	0.1002090402333033	653.0	330.0	983.0
1234	0	262260	18.88	0.054569356243544	169.0	816.0	985.0
1540	0	38680	15.42	0.0625238452613536	288.0	703.0	991.0
1393	0	244920	11.44	0.0800782189806875	506.0	489.0	995.0
1968	0	50860	7.6	0.1433734939759036	855.0	140.0	995.0
195	0	3090	12.25	0.074119201829891	448.0	549.0	997.0
1797	0	69730	6.84	0.1937409312755573	936.0	62.0	998.0
914	0	320	8.41	0.1191602358853795	769.0	230.0	999.0
1208	0	19550	6.83	0.1962333312194001	938.0	61.0	999.0
1376	0	302430	13.03	0.070494185734126	410.0	593.0	1003.0
379	0	57050	9.91	0.0929067077872012	619.0	385.0	1004.0
654	0	100120	10.88	0.0829744933444084	545.0	460.0	1005.0
1136	0	49520	7.37	0.145916809908335	875.0	131.0	1006.0
1044	0	125210	20.89	0.0508625145294148	140.0	867.0	1007.0
171	0	7310	9.09	0.1025684362931475	697.0	310.0	1007.0
334	0	3030	9.22	0.1008946420362612	688.0	322.0	1010.0
